time/episodes,rollout/exploration_rate,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
303,0.7313400000000003,128,84.0,25452,363.48461925000004,198,6337,5.280221939086914,0.0001
304,0.7304533333333331,128,84.0,25536,363.3784317400001,198,6358,1.1007287502288818,0.0001
305,0.7295666666666669,128,84.0,25620,363.99683986,199,6379,1.1466017961502075,0.0001
306,0.7286799999999998,128,84.0,25704,365.24918076,200,6400,1.5947121381759644,0.0001
307,0.7277933333333335,128,84.0,25788,363.31650272999997,200,6421,2.1982839107513428,0.0001
308,0.7269066666666664,128,84.0,25872,365.19271087,201,6442,1.297095537185669,0.0001
309,0.7260200000000002,128,84.0,25956,363.66884149,201,6463,1.412800908088684,0.0001
310,0.725133333333333,128,84.0,26040,366.08793125000005,202,6484,4.9032511711120605,0.0001
311,0.7242466666666669,128,84.0,26124,362.1194094600001,203,6505,5.485937118530273,0.0001
312,0.7233599999999997,128,84.0,26208,360.12796672,203,6526,1.9676553010940552,0.0001
313,0.7224733333333335,128,84.0,26292,362.20244285,204,6547,1.416687250137329,0.0001
314,0.7215866666666664,128,84.0,26376,359.77597495000003,205,6568,1.4140194654464722,0.0001
315,0.7207000000000001,128,84.0,26460,360.90132985,205,6589,4.868276596069336,0.0001
316,0.719813333333333,128,84.0,26544,356.33077559000003,206,6610,1.7469711303710938,0.0001
317,0.7189266666666668,128,84.0,26628,357.18722972,206,6631,5.061984062194824,0.0001
318,0.7180399999999996,128,84.0,26712,358.05993900999994,207,6652,5.120912551879883,0.0001
319,0.7171533333333335,128,84.0,26796,358.73348732000005,208,6673,1.6522259712219238,0.0001
320,0.7162666666666663,128,84.0,26880,359.18151592999993,208,6694,1.4639705419540405,0.0001
321,0.7153800000000001,128,84.0,26964,360.06202412000005,209,6715,2.708250045776367,0.0001
322,0.714493333333333,128,84.0,27048,356.77102565,209,6736,1.3931797742843628,0.0001
323,0.7136066666666667,128,84.0,27132,357.3711281899999,210,6757,5.390811443328857,0.0001
324,0.7127199999999996,128,84.0,27216,354.74084523,211,6778,1.354775071144104,0.0001
325,0.7118333333333334,128,84.0,27300,353.42740262,211,6799,1.5074357986450195,0.0001
326,0.7109466666666662,128,84.0,27384,355.31647931,212,6820,1.2985366582870483,0.0001
327,0.7100600000000001,128,84.0,27468,356.85147661999997,213,6841,5.149615287780762,0.0001
328,0.7091733333333329,128,84.0,27552,354.8047088199999,213,6862,4.853879451751709,0.0001
329,0.7082866666666667,128,84.0,27636,354.24603623,214,6883,1.21671724319458,0.0001
330,0.7073999999999996,128,84.0,27720,356.10064024999997,214,6904,1.2133734226226807,0.0001
331,0.7065133333333333,128,84.0,27804,357.2585017999999,215,6925,5.982728004455566,0.0001
332,0.7056266666666662,128,84.0,27888,355.79640767999996,216,6946,6.186090469360352,0.0001
333,0.70474,128,84.0,27972,355.89676119999996,216,6967,5.202669143676758,0.0001
334,0.7038533333333328,128,84.0,28056,353.76844728,217,6988,1.993863821029663,0.0001
335,0.7029666666666667,129,84.0,28140,352.85120829,218,7009,9.53489875793457,0.0001
336,0.7020799999999995,129,84.0,28224,353.62371502,218,7030,1.2567143440246582,0.0001
337,0.7011933333333333,129,84.0,28308,354.29829929000005,219,7051,1.6539450883865356,0.0001
338,0.7003066666666673,129,84.0,28392,350.71863167000004,219,7072,1.4468142986297607,0.0001
339,0.6994199999999999,129,84.0,28476,350.3688538600001,220,7093,1.061318278312683,0.0001
340,0.6985333333333328,129,84.0,28560,349.18995475,220,7114,1.4992408752441406,0.0001
341,0.6976466666666666,129,84.0,28644,350.26477554999997,221,7135,1.4831000566482544,0.0001
342,0.6967600000000005,129,84.0,28728,349.75068962999995,222,7156,1.6566927433013916,0.0001
343,0.6958733333333333,129,84.0,28812,350.51657278,222,7177,1.802433729171753,0.0001
344,0.6949866666666672,129,84.0,28896,350.05357902,223,7198,8.614017486572266,0.0001
345,0.6940999999999999,129,84.0,28980,352.4398527799999,224,7219,1.3931570053100586,0.0001
346,0.6932133333333339,129,84.0,29064,352.3517962599999,224,7240,1.5471992492675781,0.0001
347,0.6923266666666665,129,84.0,29148,352.2205264599998,225,7261,8.84730339050293,0.0001
348,0.6914400000000005,129,84.0,29232,349.6577430799999,225,7282,0.7065764665603638,0.0001
349,0.6905533333333332,129,84.0,29316,351.3466260899999,226,7303,0.8353168964385986,0.0001
350,0.6896666666666671,129,84.0,29400,350.3080805299999,226,7324,5.101940155029297,0.0001
351,0.68878,129,84.0,29484,351.75864800999994,227,7345,5.649538040161133,0.0001
352,0.6878933333333338,129,84.0,29568,352.89054824000004,228,7366,5.543920040130615,0.0001
353,0.6870066666666665,129,84.0,29652,352.49210286,228,7387,5.507464408874512,0.0001
354,0.6861200000000005,129,84.0,29736,352.15140582,229,7408,1.6487586498260498,0.0001
355,0.6852333333333331,129,84.0,29820,352.97873812,230,7429,1.3354706764221191,0.0001
356,0.6843466666666671,129,84.0,29904,352.73991220000005,230,7450,1.8561108112335205,0.0001
357,0.6834599999999998,129,84.0,29988,354.09616293,231,7471,1.159722924232483,0.0001
358,0.6825733333333337,129,84.0,30072,353.42755505,231,7492,7.377657890319824,0.0001
359,0.6816866666666666,129,84.0,30156,348.83666920000013,232,7513,2.9960007667541504,0.0001
360,0.6808000000000004,129,84.0,30240,347.38724433999994,233,7534,6.669670104980469,0.0001
361,0.6799133333333331,129,84.0,30324,347.99984077,233,7555,3.1331357955932617,0.0001
362,0.6790266666666671,129,84.0,30408,348.53145791,234,7576,5.680084705352783,0.0001
363,0.6781399999999997,129,84.0,30492,348.23130462999995,234,7597,2.9097070693969727,0.0001
364,0.6772533333333337,129,84.0,30576,345.70167524,235,7618,2.1125192642211914,0.0001
365,0.6763666666666664,129,84.0,30660,344.27635469000006,236,7639,5.893804550170898,0.0001
366,0.6754800000000003,129,84.0,30744,341.75284228,236,7660,1.3952522277832031,0.0001
367,0.6745933333333332,129,84.0,30828,341.70440019,237,7681,1.58904230594635,0.0001
368,0.673706666666667,129,84.0,30912,339.19660838000004,238,7702,2.3529598712921143,0.0001
369,0.6728199999999998,129,84.0,30996,339.6950041,238,7723,6.4655046463012695,0.0001
370,0.6719333333333337,129,84.0,31080,340.19797510999996,239,7744,2.0170583724975586,0.0001
371,0.6710466666666663,129,84.0,31164,339.41398108,240,7765,1.7303895950317383,0.0001
372,0.6701600000000003,129,84.0,31248,339.89485474,240,7786,1.431021809577942,0.0001
373,0.669273333333333,129,84.0,31332,339.17475757,241,7807,2.134338140487671,0.0001
374,0.6683866666666669,129,84.0,31416,340.91131896999997,242,7828,1.7755177021026611,0.0001
375,0.6674999999999998,129,84.0,31500,341.18938561000004,242,7849,1.3195375204086304,0.0001
376,0.6666133333333336,129,84.0,31584,341.84850009,243,7870,1.3749754428863525,0.0001
377,0.6657266666666664,129,84.0,31668,341.23559457000005,243,7891,6.629178524017334,0.0001
378,0.6648400000000003,129,84.0,31752,339.6739485300001,244,7912,4.943411350250244,0.0001
379,0.663953333333333,129,84.0,31836,338.3275503500001,245,7933,6.644256114959717,0.0001
380,0.6630666666666669,129,84.0,31920,338.48960678000003,245,7954,1.8985512256622314,0.0001
381,0.6621799999999997,129,84.0,32004,337.21001222,246,7975,1.6280626058578491,0.0001
382,0.6612933333333335,129,84.0,32088,337.27557163,246,7996,1.2787830829620361,0.0001
383,0.6604066666666664,129,84.0,32172,334.4140665400001,247,8017,1.506300926208496,0.0001
384,0.6595200000000002,129,84.0,32256,331.56019907,248,8038,1.826219081878662,0.0001
385,0.658633333333333,129,84.0,32340,332.74316875999995,248,8059,1.9206223487854004,0.0001
386,0.6577466666666669,129,84.0,32424,332.23998156999994,249,8080,1.502760410308838,0.0001
387,0.6568599999999996,129,84.0,32508,330.09633884000004,250,8101,1.543299674987793,0.0001
388,0.6559733333333335,129,84.0,32592,329.26444555,250,8122,5.508334636688232,0.0001
389,0.6550866666666663,129,84.0,32676,328.21136041,251,8143,1.9539625644683838,0.0001
390,0.6542000000000001,129,84.0,32760,328.73541248999993,252,8164,1.8986647129058838,0.0001
391,0.653313333333333,130,84.0,32844,330.02037900999994,252,8185,2.338893413543701,0.0001
392,0.6524266666666668,130,84.0,32928,327.85410419,253,8206,1.657324194908142,0.0001
393,0.6515399999999996,130,84.0,33012,326.49488245,253,8227,1.3453590869903564,0.0001
394,0.6506533333333335,130,84.0,33096,329.07060007,254,8248,2.4551618099212646,0.0001
395,0.6497666666666662,130,84.0,33180,329.16019925,254,8269,1.4789848327636719,0.0001
396,0.6488800000000001,130,84.0,33264,332.99807468000006,255,8290,5.462569713592529,0.0001
397,0.6479933333333329,130,84.0,33348,329.41106959999996,256,8311,14.499702453613281,0.0001
398,0.6471066666666667,130,84.0,33432,330.58741434999996,256,8332,1.4098079204559326,0.0001
399,0.6462199999999996,130,84.0,33516,331.24636332999995,257,8353,5.637380123138428,0.0001
400,0.6453333333333334,130,84.0,33600,333.41525819,257,8374,1.6186751127243042,0.0001
401,0.6444466666666662,130,84.0,33684,334.14820755999995,258,8395,5.974104404449463,0.0001
402,0.6435600000000001,130,84.0,33768,335.43776255999995,259,8416,1.7645230293273926,0.0001
403,0.6426733333333339,130,84.0,33852,335.02829058000003,259,8437,1.92274010181427,0.0001
404,0.6417866666666667,130,84.0,33936,334.10641655,260,8458,1.360216498374939,0.0001
405,0.6408999999999995,130,84.0,34020,332.56067595,261,8479,6.283261775970459,0.0001
406,0.6400133333333333,130,84.0,34104,328.64529687000004,261,8500,5.869086265563965,0.0001
407,0.6391266666666672,130,84.0,34188,329.79837846999993,262,8521,5.485147476196289,0.0001
408,0.63824,130,84.0,34272,329.67836344999995,262,8542,1.212684988975525,0.0001
409,0.6373533333333339,130,84.0,34356,331.78187016000004,263,8563,1.7601799964904785,0.0001
410,0.6364666666666667,130,84.0,34440,330.0301688800001,264,8584,6.31233549118042,0.0001
411,0.6355800000000005,130,84.0,34524,333.36607122000004,264,8605,1.4552792310714722,0.0001
412,0.6346933333333333,130,84.0,34608,335.01700867,265,8626,1.6302242279052734,0.0001
413,0.6338066666666671,130,84.0,34692,336.01825532000004,266,8647,5.531808376312256,0.0001
414,0.6329199999999999,130,84.0,34776,338.61731372,266,8668,0.991904616355896,0.0001
415,0.6320333333333338,130,84.0,34860,335.92426668,267,8689,5.555739402770996,0.0001
416,0.6311466666666666,130,84.0,34944,339.3365589,267,8710,1.4267237186431885,0.0001
417,0.6302600000000005,130,84.0,35028,337.79572753,268,8731,6.4495697021484375,0.0001
418,0.6293733333333333,130,84.0,35112,338.53871862,269,8752,1.5157480239868164,0.0001
419,0.6284866666666671,130,84.0,35196,339.50747752999996,269,8773,1.4546904563903809,0.0001
420,0.6275999999999999,130,84.0,35280,340.81913112999996,270,8794,5.421621799468994,0.0001
421,0.6267133333333337,130,84.0,35364,338.14091671,271,8815,1.7666603326797485,0.0001
422,0.6258266666666665,130,84.0,35448,340.4325206500001,271,8836,1.866374135017395,0.0001
423,0.6249400000000004,130,84.0,35532,339.33084248000006,272,8857,1.4841232299804688,0.0001
424,0.6240533333333332,130,84.0,35616,341.33112034000004,272,8878,1.2004727125167847,0.0001
425,0.6231666666666671,130,84.0,35700,341.04063258,273,8899,6.107196807861328,0.0001
426,0.6222799999999999,130,84.0,35784,342.24522625000003,274,8920,2.3207571506500244,0.0001
427,0.6213933333333337,130,84.0,35868,339.33030926,274,8941,1.851118564605713,0.0001
428,0.6205066666666665,130,84.0,35952,342.02354226000006,275,8962,1.6299848556518555,0.0001
429,0.6196200000000003,130,84.0,36036,339.41539850000004,275,8983,5.460722923278809,0.0001
430,0.6187333333333331,130,84.0,36120,338.79049077,276,9004,5.754011154174805,0.0001
431,0.617846666666667,130,84.0,36204,338.69320295000006,277,9025,1.8619023561477661,0.0001
432,0.6169599999999998,130,84.0,36288,336.41283829,277,9046,1.5059363842010498,0.0001
433,0.6160733333333337,130,84.0,36372,335.85960818000007,278,9067,1.533076286315918,0.0001
434,0.6151866666666665,130,84.0,36456,337.62222095,278,9088,10.130982398986816,0.0001
435,0.6143000000000003,130,84.0,36540,338.11084155000003,279,9109,1.1914058923721313,0.0001
436,0.6134133333333331,130,84.0,36624,335.68292645,280,9130,9.367826461791992,0.0001
437,0.6125266666666669,130,84.0,36708,335.70247744,280,9151,2.0146842002868652,0.0001
438,0.6116399999999997,130,84.0,36792,338.57119579,281,9172,1.932715654373169,0.0001
439,0.6107533333333336,130,84.0,36876,339.48926443999994,281,9193,9.820463180541992,0.0001
440,0.6098666666666664,130,84.0,36960,337.4498578800001,282,9214,2.1589102745056152,0.0001
441,0.6089800000000003,130,84.0,37044,338.92855794,283,9235,1.180943250656128,0.0001
442,0.6080933333333332,130,84.0,37128,336.82786667,283,9256,5.871518135070801,0.0001
443,0.6072066666666669,130,84.0,37212,337.33947556,284,9277,1.3473231792449951,0.0001
444,0.6063199999999997,130,84.0,37296,339.20443961000007,284,9298,1.4451820850372314,0.0001
445,0.6054333333333335,130,84.0,37380,339.71601135,285,9319,5.8295464515686035,0.0001
446,0.6045466666666663,130,84.0,37464,340.10573983,286,9340,1.6984527111053467,0.0001
447,0.6036600000000002,130,84.0,37548,340.20719319999995,286,9361,1.2535755634307861,0.0001
448,0.602773333333333,130,84.0,37632,340.09109671,287,9382,2.032994270324707,0.0001
449,0.6018866666666669,130,84.0,37716,339.16686705,287,9403,1.7176783084869385,0.0001
450,0.6009999999999998,131,84.0,37800,339.40777755000005,288,9424,0.9998178482055664,0.0001
451,0.6001133333333335,131,84.0,37884,341.39333704000006,289,9445,1.2551171779632568,0.0001
452,0.5992266666666664,131,84.0,37968,343.81589982,289,9466,2.027628183364868,0.0001
453,0.5983400000000001,130,84.0,38052,342.94720465000006,290,9487,5.481173515319824,0.0001
454,0.597453333333333,131,84.0,38136,344.01351452,291,9508,1.5135120153427124,0.0001
455,0.5965666666666668,131,84.0,38220,342.87417286000004,291,9529,1.761174201965332,0.0001
456,0.5956799999999997,131,84.0,38304,346.23582821,292,9550,1.7592136859893799,0.0001
457,0.5947933333333335,131,84.0,38388,347.03298732,292,9571,1.0917563438415527,0.0001
458,0.5939066666666664,131,84.0,38472,347.7782179000001,293,9592,5.619706153869629,0.0001
459,0.5930200000000001,131,84.0,38556,352.00676722000003,293,9613,2.0046637058258057,0.0001
460,0.592133333333333,131,84.0,38640,352.64532612999994,294,9634,1.5682132244110107,0.0001
461,0.5912466666666667,131,84.0,38724,350.5161538099999,295,9655,5.378338813781738,0.0001
462,0.5903599999999996,131,84.0,38808,347.71276048999994,295,9676,1.3358573913574219,0.0001
463,0.5894733333333334,131,84.0,38892,347.72699629999994,296,9697,5.547119140625,0.0001
464,0.5885866666666663,131,84.0,38976,352.31544305000006,297,9718,1.4230265617370605,0.0001
465,0.5877000000000001,131,84.0,39060,349.8508746999999,297,9739,5.455612659454346,0.0001
466,0.586813333333333,131,84.0,39144,352.53713233,298,9760,6.262279510498047,0.0001
467,0.5859266666666667,131,84.0,39228,350.98198920999994,299,9781,6.073897361755371,0.0001
468,0.5850400000000007,131,84.0,39312,348.79166931,299,9802,1.402224063873291,0.0001
469,0.5841533333333333,131,84.0,39396,346.36771818,300,9823,1.1454362869262695,0.0001
470,0.5832666666666662,131,84.0,39480,342.14707773000003,300,9844,1.4266166687011719,0.0001
471,0.58238,131,84.0,39564,343.28826128000003,301,9865,1.6397342681884766,0.0001
472,0.5814933333333339,131,84.0,39648,344.34697689,302,9886,1.6468591690063477,0.0001
473,0.5806066666666667,131,84.0,39732,345.69703703000005,302,9907,5.482118606567383,0.0001
474,0.5797199999999996,131,84.0,39816,345.67507402,303,9928,1.2805209159851074,0.0001
475,0.5788333333333333,131,84.0,39900,346.4601041000001,303,9949,1.194661021232605,0.0001
476,0.5779466666666673,131,84.0,39984,347.38068534000007,304,9970,2.201220989227295,0.0001
477,0.5770599999999999,131,84.0,40068,349.68842071000006,304,9991,7.82596492767334,0.0001
478,0.5761733333333339,131,84.0,40152,350.6990903400001,305,10012,3.4011263847351074,0.0001
479,0.5752866666666666,131,84.0,40236,349.0123462000001,306,10033,7.0674920082092285,0.0001
480,0.5744000000000005,131,84.0,40320,348.5120332100001,306,10054,2.411217212677002,0.0001
481,0.5735133333333333,131,84.0,40404,349.36841211000007,307,10075,6.783421516418457,0.0001
482,0.5726266666666672,131,84.0,40488,346.45457358000004,308,10096,7.013166427612305,0.0001
483,0.5717399999999999,131,84.0,40572,347.2551569900001,308,10117,6.835461139678955,0.0001
484,0.5708533333333339,131,84.0,40656,350.55362906000005,309,10138,1.5529515743255615,0.0001
485,0.5699666666666665,131,84.0,40740,349.11460069000003,310,10159,1.194711685180664,0.0001
486,0.5690800000000005,131,84.0,40824,350.2143358599999,310,10180,1.6512117385864258,0.0001
487,0.5681933333333332,131,84.0,40908,351.54939762999993,311,10201,6.23190975189209,0.0001
488,0.5673066666666671,131,84.0,40992,353.75646255999993,312,10222,5.946805477142334,0.0001
489,0.5664199999999999,131,84.0,41076,354.46040989999995,312,10243,2.044086456298828,0.0001
490,0.5655333333333338,131,84.0,41160,352.78820933000003,313,10264,1.2470611333847046,0.0001
491,0.5646466666666665,131,84.0,41244,352.68772623999996,314,10285,2.2493553161621094,0.0001
492,0.5637600000000005,131,84.0,41328,351.77071835000004,314,10306,1.415651559829712,0.0001
493,0.5628733333333331,131,84.0,41412,352.6461451400001,315,10327,7.007016658782959,0.0001
494,0.5619866666666671,131,84.0,41496,351.30225241,315,10348,10.951187133789062,0.0001
495,0.5610999999999998,131,84.0,41580,352.2785369699999,316,10369,2.2631888389587402,0.0001
496,0.5602133333333337,131,84.0,41664,351.65879032,317,10390,2.474067211151123,0.0001
497,0.5593266666666665,131,84.0,41748,351.3645971899999,317,10411,1.523836612701416,0.0001
498,0.5584400000000004,131,84.0,41832,352.46524952,318,10432,2.073063850402832,0.0001
499,0.5575533333333331,131,84.0,41916,351.48382426000006,319,10453,2.6669483184814453,0.0001
500,0.5566666666666671,131,84.0,42000,351.40199837999995,319,10474,6.922048568725586,0.0001
501,0.5557799999999997,131,84.0,42084,351.55469566,320,10495,2.020458221435547,0.0001
502,0.5548933333333337,131,84.0,42168,352.0070529799999,321,10516,1.490715503692627,0.0001
503,0.5540066666666665,131,84.0,42252,353.05867467999997,321,10537,1.7965848445892334,0.0001
504,0.5531200000000003,131,84.0,42336,353.63589215,322,10558,1.1788530349731445,0.0001
505,0.5522333333333331,131,84.0,42420,353.88535724,322,10579,1.5218558311462402,0.0001
506,0.551346666666667,131,84.0,42504,357.45164570000003,323,10600,5.875831127166748,0.0001
507,0.5504599999999997,131,84.0,42588,356.03146379000003,324,10621,11.3138427734375,0.0001
508,0.5495733333333337,131,84.0,42672,353.42485977,324,10642,5.923895359039307,0.0001
509,0.5486866666666664,131,84.0,42756,352.09517879,325,10663,1.1996276378631592,0.0001
510,0.5478000000000003,131,84.0,42840,351.58028843,326,10684,1.750253438949585,0.0001
