#{"t_start": 1755487617.6075735, "env_id": "None"}
r,l,t
1011.392975,84,5182.642457
862.485225,84,5183.458567
801.515818,84,5184.332963
870.330395,84,5185.228654
915.100268,84,5186.108928
990.675953,84,5186.972995
894.576762,84,5187.812087
1009.317158,84,5188.701929
867.817078,84,5189.526992
1009.288384,84,5190.398174
943.252249,84,5191.24149
1006.297006,84,5192.179036
917.095064,84,5193.15501
773.801961,84,5194.091641
881.291616,84,5194.987896
968.822526,84,5195.768698
903.185407,84,5196.602917
998.132868,84,5197.405811
850.456409,84,5198.245807
1018.866651,84,5199.061417
951.568839,84,5199.894405
945.173088,84,5200.72226
910.793955,84,5201.581081
910.277236,84,5202.346871
962.992118,84,5203.209724
965.030227,84,5204.026155
698.814596,84,5204.880901
992.18311,84,5205.629923
932.256281,84,5206.39116
865.184507,84,5207.178223
1022.700914,84,5207.990518
999.504247,84,5208.804787
990.965361,84,5209.550706
881.821568,84,5210.391415
945.448246,84,5211.246113
941.68099,84,5212.025231
869.222324,84,5212.84582
856.776201,84,5213.705922
976.680875,84,5214.546493
995.738684,84,5215.315169
791.353587,84,5216.120234
459.888733,84,5216.981282
617.646052,84,5217.815907
938.384163,84,5218.644613
919.996742,84,5219.443854
838.873068,84,5220.206057
1003.555672,84,5221.006051
928.151898,84,5221.807227
927.040985,84,5222.681993
1021.302345,84,5223.523087
872.335579,84,5224.370746
808.13095,84,5225.27601
726.711349,84,5226.160475
1001.014064,84,5226.992341
933.981546,84,5227.812472
991.172461,84,5228.661085
991.449811,84,5229.534392
1045.396541,84,5230.352922
789.517014,84,5231.163794
691.918467,84,5231.995334
907.495071,84,5232.804396
951.730667,84,5233.594494
829.439278,84,5234.443152
882.316762,84,5235.2711
936.425361,84,5236.111058
891.221505,84,5237.017626
850.574311,84,5237.89142
830.88871,84,5238.79248
912.74619,84,5239.667407
1028.383747,84,5240.53944
917.587495,84,5241.352734
915.166082,84,5242.279088
934.161097,84,5243.099986
914.624887,84,5243.947397
1007.835377,84,5244.831262
915.224754,84,5245.663291
893.340733,84,5246.623791
964.51794,84,5247.438385
985.712572,84,5248.202713
918.00011,84,5248.977984
870.372238,84,5249.825567
1076.036547,84,5250.673791
