time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
2749,1394,0.05,1.54983772,165,230916,84.0,0.16922888159751892,0.0001,57703
2750,1394,0.05,1.5440343800000003,165,231000,84.0,0.11955583840608597,0.0001,57724
2751,1395,0.05,1.6896868999999999,165,231084,84.0,0.19851422309875488,0.0001,57745
2752,1395,0.05,1.69401509,165,231168,84.0,0.1515752375125885,0.0001,57766
2753,1396,0.05,1.7146523500000002,165,231252,84.0,3.4362633228302,0.0001,57787
2754,1396,0.05,1.7145562300000001,165,231336,84.0,0.22051861882209778,0.0001,57808
2755,1397,0.05,1.79686611,165,231420,84.0,0.18986135721206665,0.0001,57829
2756,1397,0.05,1.75799522,165,231504,84.0,0.21356427669525146,0.0001,57850
2757,1398,0.05,1.76801154,165,231588,84.0,0.12904497981071472,0.0001,57871
2758,1399,0.05,1.8001352699999997,165,231672,84.0,0.13542169332504272,0.0001,57892
2759,1399,0.05,1.8907796000000001,165,231756,84.0,6.338431358337402,0.0001,57913
2760,1400,0.05,1.90376323,165,231840,84.0,3.179960250854492,0.0001,57934
2761,1400,0.05,2.05691996,165,231924,84.0,3.1409475803375244,0.0001,57955
2762,1401,0.05,2.0600891900000002,165,232008,84.0,3.227299213409424,0.0001,57976
2763,1401,0.05,2.1575455299999997,165,232092,84.0,0.19013921916484833,0.0001,57997
2764,1402,0.05,2.07483145,165,232176,84.0,3.5966408252716064,0.0001,58018
2765,1402,0.05,1.9065905899999998,165,232260,84.0,0.3577915132045746,0.0001,58039
2766,1403,0.05,1.8456165699999998,165,232344,84.0,0.2531195878982544,0.0001,58060
2767,1403,0.05,1.8877398699999999,165,232428,84.0,3.054201602935791,0.0001,58081
2768,1404,0.05,1.9185340199999998,165,232512,84.0,0.07456985116004944,0.0001,58102
2769,1404,0.05,2.0617329800000004,165,232596,84.0,3.06695556640625,0.0001,58123
2770,1405,0.05,2.00694146,165,232680,84.0,0.10144864022731781,0.0001,58144
2771,1405,0.05,2.1236907300000003,165,232764,84.0,0.1821434050798416,0.0001,58165
2772,1406,0.05,2.15894142,165,232848,84.0,0.11293379962444305,0.0001,58186
2773,1406,0.05,2.07806012,165,232932,84.0,0.1040806919336319,0.0001,58207
2774,1407,0.05,2.18316556,165,233016,84.0,0.16482886672019958,0.0001,58228
2775,1407,0.05,2.29311172,165,233100,84.0,0.11219380795955658,0.0001,58249
2776,1408,0.05,2.1912037,165,233184,84.0,0.1672327220439911,0.0001,58270
2777,1408,0.05,2.09482542,165,233268,84.0,0.14845354855060577,0.0001,58291
2778,1409,0.05,2.14524708,165,233352,84.0,0.10036514699459076,0.0001,58312
2779,1410,0.05,2.1990955199999997,165,233436,84.0,0.17368793487548828,0.0001,58333
2780,1410,0.05,2.35298032,165,233520,84.0,3.121951103210449,0.0001,58354
2781,1411,0.05,2.3316795099999994,165,233604,84.0,0.184516042470932,0.0001,58375
2782,1411,0.05,2.20933522,165,233688,84.0,0.2267455756664276,0.0001,58396
2783,1412,0.05,2.1378043599999996,165,233772,84.0,0.1185021698474884,0.0001,58417
2784,1412,0.05,2.09401716,165,233856,84.0,0.14298343658447266,0.0001,58438
2785,1413,0.05,2.1561651900000003,165,233940,84.0,0.41533708572387695,0.0001,58459
2786,1413,0.05,2.1298310300000005,165,234024,84.0,0.18786412477493286,0.0001,58480
2787,1414,0.05,2.0169247200000004,165,234108,84.0,0.2763393521308899,0.0001,58501
2788,1414,0.05,2.1418517300000004,165,234192,84.0,0.17450851202011108,0.0001,58522
2789,1415,0.05,2.25926221,165,234276,84.0,3.286849021911621,0.0001,58543
2790,1415,0.05,2.27732425,165,234360,84.0,0.09540586173534393,0.0001,58564
2791,1416,0.05,2.26845014,165,234444,84.0,0.13629509508609772,0.0001,58585
2792,1417,0.05,2.36134098,165,234528,84.0,0.21203956007957458,0.0001,58606
2793,1417,0.05,2.2583033900000005,165,234612,84.0,0.08599170297384262,0.0001,58627
2794,1418,0.05,2.2188295,165,234696,84.0,0.2382739782333374,0.0001,58648
2795,1418,0.05,2.13765864,165,234780,84.0,6.616440773010254,0.0001,58669
2796,1419,0.05,2.0746937599999997,165,234864,84.0,0.09909500926733017,0.0001,58690
2797,1419,0.05,2.11409793,165,234948,84.0,0.06053300201892853,0.0001,58711
2798,1420,0.05,2.05546757,165,235032,84.0,0.1903792917728424,0.0001,58732
2799,1420,0.05,2.09964123,165,235116,84.0,0.10334043204784393,0.0001,58753
2800,1421,0.05,2.05746495,165,235200,84.0,3.0708565711975098,0.0001,58774
2801,1421,0.05,2.0606240399999995,165,235284,84.0,0.15082982182502747,0.0001,58795
2802,1422,0.05,2.1816897499999994,165,235368,84.0,0.3280330300331116,0.0001,58816
2803,1422,0.05,2.0986737599999996,165,235452,84.0,3.6145477294921875,0.0001,58837
2804,1423,0.05,2.1283395099999995,165,235536,84.0,3.317207098007202,0.0001,58858
2805,1423,0.05,2.2557250499999997,165,235620,84.0,0.2410796582698822,0.0001,58879
2806,1424,0.05,2.28917546,165,235704,84.0,0.25542518496513367,0.0001,58900
2807,1424,0.05,2.2430029,165,235788,84.0,0.12262143194675446,0.0001,58921
2808,1425,0.05,2.32599079,165,235872,84.0,0.1520593762397766,0.0001,58942
2809,1426,0.05,2.29640633,165,235956,84.0,0.06834551692008972,0.0001,58963
2810,1426,0.05,2.37389888,165,236040,84.0,0.07461197674274445,0.0001,58984
2811,1427,0.05,2.4030532100000004,165,236124,84.0,3.08774471282959,0.0001,59005
2812,1427,0.05,2.4271555000000005,165,236208,84.0,3.087232828140259,0.0001,59026
2813,1428,0.05,2.30231621,165,236292,84.0,3.420482873916626,0.0001,59047
2814,1428,0.05,2.27540828,165,236376,84.0,3.04750657081604,0.0001,59068
2815,1429,0.05,2.1453061499999997,165,236460,84.0,0.16985733807086945,0.0001,59089
2816,1429,0.05,2.02146834,165,236544,84.0,0.16110283136367798,0.0001,59110
2817,1430,0.05,2.2108249,165,236628,84.0,0.19309672713279724,0.0001,59131
2818,1430,0.05,2.24179062,165,236712,84.0,0.13197463750839233,0.0001,59152
2819,1431,0.05,2.22334487,165,236796,84.0,0.2045341432094574,0.0001,59173
2820,1431,0.05,2.25984053,165,236880,84.0,3.0033586025238037,0.0001,59194
2821,1432,0.05,2.1644970900000002,165,236964,84.0,6.588879108428955,0.0001,59215
2822,1432,0.05,2.0801613800000003,165,237048,84.0,2.952343463897705,0.0001,59236
2823,1433,0.05,2.14650536,165,237132,84.0,3.4486160278320312,0.0001,59257
2824,1433,0.05,2.03962578,165,237216,84.0,0.14933061599731445,0.0001,59278
2825,1434,0.05,1.87496193,165,237300,84.0,0.09500887989997864,0.0001,59299
2826,1434,0.05,1.9042285899999996,165,237384,84.0,0.25877559185028076,0.0001,59320
2827,1435,0.05,1.9048729999999998,165,237468,84.0,0.17125973105430603,0.0001,59341
2828,1435,0.05,1.8041357199999999,165,237552,84.0,3.382650375366211,0.0001,59362
2829,1436,0.05,1.8128259599999998,165,237636,84.0,3.7592029571533203,0.0001,59383
2830,1436,0.05,1.79665383,165,237720,84.0,0.16332659125328064,0.0001,59404
2831,1437,0.05,1.8944995,165,237804,84.0,8.80441665649414,0.0001,59425
2832,1437,0.05,1.95744224,165,237888,84.0,0.1432459056377411,0.0001,59446
2833,1438,0.05,1.9435079299999998,165,237972,84.0,0.13717275857925415,0.0001,59467
2834,1439,0.05,1.99466391,165,238056,84.0,0.1487242579460144,0.0001,59488
2835,1439,0.05,2.0199106500000004,165,238140,84.0,0.06952545046806335,0.0001,59509
2836,1440,0.05,2.0855695100000005,165,238224,84.0,0.26654472947120667,0.0001,59530
2837,1440,0.05,2.0589421600000004,165,238308,84.0,0.0885019302368164,0.0001,59551
2838,1440,0.05,2.1202772800000003,165,238392,84.0,2.9510536193847656,0.0001,59572
2839,1441,0.05,2.0961702000000004,165,238476,84.0,2.9360876083374023,0.0001,59593
2840,1442,0.05,1.9166368900000004,165,238560,84.0,0.09640303254127502,0.0001,59614
2841,1442,0.05,2.0402541100000002,165,238644,84.0,0.15196505188941956,0.0001,59635
2842,1443,0.05,1.9848509300000003,165,238728,84.0,0.08508571982383728,0.0001,59656
2843,1443,0.05,1.9187814700000003,165,238812,84.0,0.2343953549861908,0.0001,59677
2844,1444,0.05,1.9079963300000002,165,238896,84.0,3.1372549533843994,0.0001,59698
2845,1444,0.05,1.92340941,165,238980,84.0,0.1321331262588501,0.0001,59719
2846,1445,0.05,1.89474183,165,239064,84.0,3.3782379627227783,0.0001,59740
2847,1445,0.05,2.01458281,165,239148,84.0,3.3293285369873047,0.0001,59761
2848,1446,0.05,2.0075280799999997,165,239232,84.0,0.09734739363193512,0.0001,59782
2849,1446,0.05,1.94016455,165,239316,84.0,6.042882442474365,0.0001,59803
2850,1447,0.05,1.9775335500000002,165,239400,84.0,0.14813920855522156,0.0001,59824
2851,1447,0.05,1.8962904299999999,165,239484,84.0,0.18176880478858948,0.0001,59845
2852,1448,0.05,1.89864657,165,239568,84.0,0.19123125076293945,0.0001,59866
2853,1449,0.05,1.82374071,165,239652,84.0,0.08084320276975632,0.0001,59887
2854,1449,0.05,1.8466783200000003,165,239736,84.0,0.2856493592262268,0.0001,59908
2855,1450,0.05,1.7566184700000003,165,239820,84.0,0.2235768437385559,0.0001,59929
2856,1450,0.05,1.8812609800000004,165,239904,84.0,0.39666610956192017,0.0001,59950
2857,1451,0.05,1.7492096100000003,165,239988,84.0,0.10770660638809204,0.0001,59971
2858,1451,0.05,1.7760260200000002,165,240072,84.0,0.25196850299835205,0.0001,59992
2859,1452,0.05,1.8302729400000002,165,240156,84.0,0.33865880966186523,0.0001,60013
2860,1452,0.05,1.8846789300000004,165,240240,84.0,3.4675097465515137,0.0001,60034
2861,1453,0.05,1.87797162,165,240324,84.0,0.06802063435316086,0.0001,60055
2862,1453,0.05,1.8642613200000002,165,240408,84.0,3.2435152530670166,0.0001,60076
2863,1454,0.05,1.81100535,165,240492,84.0,0.12201295793056488,0.0001,60097
2864,1454,0.05,1.94418647,165,240576,84.0,0.09533336013555527,0.0001,60118
2865,1455,0.05,2.11746795,165,240660,84.0,0.1898403763771057,0.0001,60139
2866,1456,0.05,2.1852572000000006,165,240744,84.0,0.2027052938938141,0.0001,60160
2867,1456,0.05,2.10499108,165,240828,84.0,0.29534685611724854,0.0001,60181
2868,1457,0.05,2.1248175799999998,165,240912,84.0,3.026313304901123,0.0001,60202
2869,1457,0.05,2.14760222,165,240996,84.0,2.9966204166412354,0.0001,60223
2870,1458,0.05,2.0899801499999997,165,241080,84.0,0.13302159309387207,0.0001,60244
2871,1458,0.05,2.02015657,165,241164,84.0,3.519587278366089,0.0001,60265
2872,1459,0.05,1.8807967000000003,165,241248,84.0,0.6992571353912354,0.0001,60286
2873,1459,0.05,1.8963224699999999,165,241332,84.0,0.20868554711341858,0.0001,60307
2874,1460,0.05,1.9821785100000002,165,241416,84.0,6.403316020965576,0.0001,60328
2875,1460,0.05,2.06194272,165,241500,84.0,0.20165258646011353,0.0001,60349
2876,1461,0.05,2.0893493399999996,165,241584,84.0,0.2541106343269348,0.0001,60370
2877,1461,0.05,2.08571085,165,241668,84.0,0.17467446625232697,0.0001,60391
2878,1462,0.05,1.8726171299999996,165,241752,84.0,0.2744387984275818,0.0001,60412
2879,1462,0.05,1.9941749999999998,165,241836,84.0,0.12673978507518768,0.0001,60433
2880,1463,0.05,1.8718070800000002,165,241920,84.0,0.15569058060646057,0.0001,60454
2881,1463,0.05,2.02808899,165,242004,84.0,0.15242119133472443,0.0001,60475
2882,1464,0.05,1.9371013099999999,165,242088,84.0,3.0036678314208984,0.0001,60496
2883,1464,0.05,1.9557420099999998,165,242172,84.0,3.3159074783325195,0.0001,60517
2884,1465,0.05,1.9059281600000002,165,242256,84.0,0.08956971764564514,0.0001,60538
2885,1465,0.05,1.95002903,165,242340,84.0,6.482615947723389,0.0001,60559
2886,1466,0.05,1.9680709299999999,165,242424,84.0,0.24720540642738342,0.0001,60580
2887,1467,0.05,2.09076429,165,242508,84.0,0.16538134217262268,0.0001,60601
2888,1467,0.05,1.98114045,165,242592,84.0,12.266129493713379,0.0001,60622
2889,1468,0.05,1.7929238799999998,165,242676,84.0,9.26102352142334,0.0001,60643
2890,1468,0.05,1.6434494700000002,165,242760,84.0,0.19920355081558228,0.0001,60664
2891,1469,0.05,1.61315224,165,242844,84.0,3.6145811080932617,0.0001,60685
2892,1469,0.05,1.49624007,165,242928,84.0,3.0185179710388184,0.0001,60706
2893,1470,0.05,1.5482764799999997,165,243012,84.0,0.21532997488975525,0.0001,60727
2894,1470,0.05,1.73256018,165,243096,84.0,0.16472308337688446,0.0001,60748
2895,1471,0.05,1.76385442,165,243180,84.0,3.4402847290039062,0.0001,60769
2896,1471,0.05,1.8146007399999997,165,243264,84.0,6.075714111328125,0.0001,60790
2897,1472,0.05,1.8439746100000003,165,243348,84.0,0.08567877113819122,0.0001,60811
2898,1472,0.05,1.91139941,165,243432,84.0,0.14684458076953888,0.0001,60832
2899,1473,0.05,1.7851722200000004,165,243516,84.0,0.0772082656621933,0.0001,60853
2900,1473,0.05,1.7514763100000004,165,243600,84.0,0.13510164618492126,0.0001,60874
2901,1474,0.05,1.6550977700000005,165,243684,84.0,0.2931135296821594,0.0001,60895
2902,1474,0.05,1.6501049700000003,165,243768,84.0,0.10323283076286316,0.0001,60916
2903,1475,0.05,1.6984898000000004,165,243852,84.0,0.12506090104579926,0.0001,60937
2904,1476,0.05,1.67631495,165,243936,84.0,0.12499663233757019,0.0001,60958
2905,1476,0.05,1.89001274,165,244020,84.0,0.23667611181735992,0.0001,60979
2906,1477,0.05,1.7818824800000002,165,244104,84.0,0.15093496441841125,0.0001,61000
2907,1477,0.05,1.79824884,165,244188,84.0,3.254772901535034,0.0001,61021
2908,1478,0.05,1.72826962,165,244272,84.0,0.09996016323566437,0.0001,61042
2909,1478,0.05,1.7083725200000004,165,244356,84.0,0.2915230989456177,0.0001,61063
2910,1479,0.05,1.7218885500000005,165,244440,84.0,0.20415717363357544,0.0001,61084
2911,1479,0.05,1.7614334600000001,165,244524,84.0,0.14103782176971436,0.0001,61105
2912,1480,0.05,1.75681055,165,244608,84.0,0.3787572383880615,0.0001,61126
2913,1480,0.05,1.87414335,165,244692,84.0,0.22181366384029388,0.0001,61147
2914,1481,0.05,1.9289432900000003,165,244776,84.0,0.17122890055179596,0.0001,61168
2915,1481,0.05,2.0036987600000007,165,244860,84.0,3.28840970993042,0.0001,61189
2916,1482,0.05,2.0837852100000003,165,244944,84.0,3.3167004585266113,0.0001,61210
2917,1482,0.05,2.0247967900000003,165,245028,84.0,0.17440953850746155,0.0001,61231
2918,1483,0.05,2.07056473,165,245112,84.0,3.3877615928649902,0.0001,61252
2919,1483,0.05,1.9981673300000002,165,245196,84.0,0.19607724249362946,0.0001,61273
2920,1484,0.05,2.0066288400000003,165,245280,84.0,3.096331834793091,0.0001,61294
2921,1485,0.05,2.0179523600000007,165,245364,84.0,0.2029479444026947,0.0001,61315
2922,1485,0.05,2.0854562500000005,165,245448,84.0,0.2078535258769989,0.0001,61336
2923,1486,0.05,2.0263070200000004,165,245532,84.0,3.7691009044647217,0.0001,61357
2924,1486,0.05,2.12843385,165,245616,84.0,0.187850683927536,0.0001,61378
2925,1487,0.05,2.1578246,165,245700,84.0,0.41963833570480347,0.0001,61399
2926,1487,0.05,2.1514438,165,245784,84.0,0.07651340961456299,0.0001,61420
2927,1488,0.05,2.2556722,165,245868,84.0,0.10309189558029175,0.0001,61441
2928,1488,0.05,2.34358038,165,245952,84.0,0.07259121537208557,0.0001,61462
2929,1489,0.05,2.24879378,165,246036,84.0,3.032975912094116,0.0001,61483
2930,1489,0.05,2.31981958,165,246120,84.0,3.469438076019287,0.0001,61504
2931,1490,0.05,2.3775804099999998,165,246204,84.0,0.20643141865730286,0.0001,61525
2932,1490,0.05,2.2993900099999998,165,246288,84.0,3.1554815769195557,0.0001,61546
2933,1491,0.05,2.1563449199999996,165,246372,84.0,6.5563459396362305,0.0001,61567
2934,1491,0.05,2.17242871,165,246456,84.0,3.1561198234558105,0.0001,61588
2935,1492,0.05,2.18280553,165,246540,84.0,0.20662617683410645,0.0001,61609
2936,1493,0.05,2.1323040399999997,165,246624,84.0,5.868113994598389,0.0001,61630
2937,1493,0.05,2.1973212099999997,165,246708,84.0,2.9532063007354736,0.0001,61651
2938,1494,0.05,2.07731453,165,246792,84.0,0.09847068786621094,0.0001,61672
2939,1494,0.05,1.9988611100000002,165,246876,84.0,3.206524133682251,0.0001,61693
2940,1495,0.05,2.1759404,165,246960,84.0,0.352954238653183,0.0001,61714
2941,1495,0.05,2.1228811899999998,165,247044,84.0,3.653066396713257,0.0001,61735
2942,1496,0.05,2.19376399,165,247128,84.0,0.2443513572216034,0.0001,61756
2943,1496,0.05,2.29272452,165,247212,84.0,3.002925395965576,0.0001,61777
2944,1497,0.05,2.2678379,165,247296,84.0,0.11630874872207642,0.0001,61798
2945,1498,0.05,2.28791984,165,247380,84.0,0.230097234249115,0.0001,61819
2946,1498,0.05,2.2852782,165,247464,84.0,0.16640786826610565,0.0001,61840
2947,1499,0.05,2.1244982599999997,165,247548,84.0,3.338839292526245,0.0001,61861
2948,1499,0.05,2.1393216199999996,165,247632,84.0,0.1416366845369339,0.0001,61882
2949,1500,0.05,2.14428357,165,247716,84.0,0.19157950580120087,0.0001,61903
2950,1500,0.05,2.0711951699999998,165,247800,84.0,0.13622742891311646,0.0001,61924
2951,1500,0.05,2.10476342,165,247884,84.0,3.641514301300049,0.0001,61945
2952,1501,0.05,2.14924614,165,247968,84.0,0.22374336421489716,0.0001,61966
2953,1501,0.05,2.1249107,165,248052,84.0,3.224555730819702,0.0001,61987
2954,1502,0.05,2.01810435,165,248136,84.0,3.1485798358917236,0.0001,62008
2955,1503,0.05,1.9315634699999995,165,248220,84.0,0.1915239691734314,0.0001,62029
2956,1503,0.05,1.7743956799999998,165,248304,84.0,3.442049503326416,0.0001,62050
2957,1504,0.05,1.8433693299999998,165,248388,84.0,9.501287460327148,0.0001,62071
2958,1504,0.05,1.9096927300000002,165,248472,84.0,0.284767746925354,0.0001,62092
2959,1505,0.05,1.8115946600000001,165,248556,84.0,0.10532864928245544,0.0001,62113
2960,1505,0.05,1.7856098,165,248640,84.0,0.19886869192123413,0.0001,62134
2961,1506,0.05,1.7289968400000004,165,248724,84.0,3.211895227432251,0.0001,62155
2962,1506,0.05,1.6686995100000002,165,248808,84.0,0.12342794239521027,0.0001,62176
2963,1507,0.05,1.6703676900000002,165,248892,84.0,0.1523773968219757,0.0001,62197
2964,1507,0.05,1.6604847200000001,165,248976,84.0,3.368877649307251,0.0001,62218
2965,1508,0.05,1.6669019100000002,165,249060,84.0,0.13238996267318726,0.0001,62239
2966,1509,0.05,1.6605972900000001,165,249144,84.0,3.37514591217041,0.0001,62260
2967,1509,0.05,1.9082001999999998,165,249228,84.0,0.2505786418914795,0.0001,62281
2968,1510,0.05,1.72004559,165,249312,84.0,0.0861259251832962,0.0001,62302
2969,1510,0.05,1.6577021499999998,165,249396,84.0,3.3931403160095215,0.0001,62323
2970,1511,0.05,1.7412486100000002,165,249480,84.0,0.20110876858234406,0.0001,62344
2971,1511,0.05,1.64067136,165,249564,84.0,3.2480053901672363,0.0001,62365
2972,1512,0.05,1.7389086900000001,165,249648,84.0,3.0663838386535645,0.0001,62386
2973,1512,0.05,1.8779871200000002,165,249732,84.0,0.25559550523757935,0.0001,62407
2974,1513,0.05,1.8708222799999998,165,249816,84.0,0.17432495951652527,0.0001,62428
2975,1513,0.05,1.8079213300000003,165,249900,84.0,6.295108795166016,0.0001,62449
2976,1514,0.05,1.8478120400000002,165,249984,84.0,2.9705588817596436,0.0001,62470
2977,1514,0.05,1.9869950900000006,165,250068,84.0,0.13852693140506744,0.0001,62491
2978,1515,0.05,2.0420537400000005,165,250152,84.0,3.0448050498962402,0.0001,62512
2979,1515,0.05,2.0253570400000003,165,250236,84.0,3.1597516536712646,0.0001,62533
2980,1516,0.05,2.03040297,165,250320,84.0,0.18714559078216553,0.0001,62554
2981,1516,0.05,1.7997290400000003,165,250404,84.0,0.11796335875988007,0.0001,62575
2982,1517,0.05,1.9310459500000001,165,250488,84.0,0.20771436393260956,0.0001,62596
2983,1518,0.05,1.97093427,165,250572,84.0,0.3328782916069031,0.0001,62617
2984,1518,0.05,2.08217245,165,250656,84.0,6.499394416809082,0.0001,62638
2985,1519,0.05,2.0504328900000006,165,250740,84.0,0.17315514385700226,0.0001,62659
2986,1519,0.05,1.9928534400000004,165,250824,84.0,0.14736852049827576,0.0001,62680
2987,1520,0.05,1.9868831200000003,165,250908,84.0,0.2529134750366211,0.0001,62701
2988,1520,0.05,1.9861950000000002,165,250992,84.0,0.1075657531619072,0.0001,62722
2989,1521,0.05,1.8545535899999999,165,251076,84.0,0.056075047701597214,0.0001,62743
2990,1521,0.05,1.9322680700000001,165,251160,84.0,3.0417938232421875,0.0001,62764
2991,1522,0.05,1.9168402699999998,165,251244,84.0,3.439832925796509,0.0001,62785
2992,1522,0.05,1.97743284,165,251328,84.0,0.0961611419916153,0.0001,62806
2993,1523,0.05,2.0462290899999998,165,251412,84.0,9.4979248046875,0.0001,62827
2994,1523,0.05,2.0394937200000003,165,251496,84.0,0.13529619574546814,0.0001,62848
2995,1524,0.05,2.13239996,165,251580,84.0,0.20071911811828613,0.0001,62869
2996,1525,0.05,2.09324656,165,251664,84.0,0.1710340678691864,0.0001,62890
2997,1525,0.05,1.9887692,165,251748,84.0,0.08578468859195709,0.0001,62911
2998,1526,0.05,1.9167424499999999,165,251832,84.0,0.09678991883993149,0.0001,62932
