time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/learning_rate,train/loss
978,84.0,358,229,3.0469405899999993,0.5122225000000002,82152,20512,0.0001,2.9642438888549805
979,84.0,359,229,3.16564001,0.5117237500000001,82236,20533,0.0001,0.11913608759641647
980,84.0,359,228,3.13465995,0.511225,82320,20554,0.0001,0.13719984889030457
981,84.0,359,228,3.11960341,0.51072625,82404,20575,0.0001,2.896941900253296
982,84.0,360,228,3.0267744499999996,0.5102274999999998,82488,20596,0.0001,3.144040584564209
983,84.0,360,228,2.8970853800000005,0.5097287499999998,82572,20617,0.0001,0.11889690160751343
984,84.0,361,228,2.9235745799999995,0.5092299999999996,82656,20638,0.0001,0.20409102737903595
985,84.0,361,228,3.28344299,0.5087312499999996,82740,20659,0.0001,0.10226719081401825
986,84.0,361,228,3.2283571800000006,0.5082325000000005,82824,20680,0.0001,0.26604121923446655
987,84.0,362,228,3.348650739999999,0.5077337500000004,82908,20701,0.0001,0.09317295253276825
988,84.0,362,228,3.35043205,0.5072350000000003,82992,20722,0.0001,0.10651620477437973
989,84.0,362,228,3.4489414299999996,0.5067362500000002,83076,20743,0.0001,0.1003195196390152
990,84.0,363,228,3.45791889,0.5062375000000001,83160,20764,0.0001,0.15246260166168213
991,84.0,363,228,3.394188519999999,0.50573875,83244,20785,0.0001,0.10309198498725891
992,84.0,364,228,3.0691163099999996,0.5052399999999999,83328,20806,0.0001,0.21402910351753235
993,84.0,364,228,3.0931898899999997,0.5047412499999997,83412,20827,0.0001,2.95151948928833
994,84.0,365,228,2.9143477999999994,0.5042424999999997,83496,20848,0.0001,0.12114020437002182
995,84.0,365,228,2.83758497,0.5037437499999996,83580,20869,0.0001,0.09735622256994247
996,84.0,365,228,2.80942144,0.5032450000000006,83664,20890,0.0001,0.1698647439479828
997,84.0,366,228,2.9055907999999993,0.5027462500000004,83748,20911,0.0001,2.965505838394165
998,84.0,366,228,2.8556884399999998,0.5022475000000004,83832,20932,0.0001,0.08057335019111633
999,84.0,366,228,2.95542543,0.5017487500000002,83916,20953,0.0001,5.8244500160217285
1000,84.0,367,228,2.9281235699999995,0.5012500000000002,84000,20974,0.0001,2.8910255432128906
1001,84.0,367,228,2.847313479999999,0.50075125,84084,20995,0.0001,2.9219298362731934
1002,84.0,368,228,2.909018669999999,0.5002524999999999,84168,21016,0.0001,0.07783213257789612
1003,84.0,368,228,2.89582835,0.4997537499999999,84252,21037,0.0001,0.09508408606052399
1004,84.0,369,228,2.9349444099999995,0.4992549999999998,84336,21058,0.0001,3.0394303798675537
1005,84.0,369,228,2.8010444999999997,0.4987562499999997,84420,21079,0.0001,2.935307264328003
1006,84.0,370,228,2.6609893099999997,0.49825749999999946,84504,21100,0.0001,0.06878058612346649
1007,84.0,370,228,2.6563750099999996,0.49775875000000047,84588,21121,0.0001,0.13197140395641327
1008,84.0,371,228,2.82674489,0.49726000000000037,84672,21142,0.0001,0.16862070560455322
1009,84.0,371,228,2.92900829,0.49676125000000027,84756,21163,0.0001,3.0043511390686035
1010,84.0,372,228,2.9393159000000004,0.49626250000000016,84840,21184,0.0001,0.17025558650493622
1011,84.0,372,228,3.0650884700000005,0.49576375000000006,84924,21205,0.0001,0.07360024750232697
1012,84.0,372,227,3.23624795,0.49526499999999996,85008,21226,0.0001,2.9546549320220947
1013,84.0,373,227,3.0745206299999994,0.49476624999999985,85092,21247,0.0001,0.1452328860759735
1014,84.0,373,227,3.0262267300000003,0.49426749999999975,85176,21268,0.0001,0.12238714843988419
1015,84.0,373,227,3.15707725,0.49376874999999965,85260,21289,0.0001,3.135127067565918
1016,84.0,374,227,2.9459770499999998,0.49327000000000065,85344,21310,0.0001,0.12798760831356049
1017,84.0,374,227,3.06712607,0.49277125000000055,85428,21331,0.0001,0.12937691807746887
1018,84.0,375,227,3.0909097300000004,0.49227250000000045,85512,21352,0.0001,0.13770627975463867
1019,84.0,375,227,3.16387635,0.49177375000000023,85596,21373,0.0001,0.09441002458333969
1020,84.0,375,227,3.12265052,0.49127500000000013,85680,21394,0.0001,0.14419904351234436
1021,84.0,376,227,3.0842786700000007,0.49077625000000014,85764,21415,0.0001,0.11561653763055801
1022,84.0,376,227,3.1220504800000004,0.49027750000000003,85848,21436,0.0001,2.961707592010498
1023,84.0,377,227,3.1147480499999993,0.48977874999999993,85932,21457,0.0001,2.891845941543579
1024,84.0,377,227,3.0041357699999995,0.4892799999999997,86016,21478,0.0001,0.20820096135139465
1025,84.0,377,227,3.0340560299999995,0.4887812499999996,86100,21499,0.0001,2.930446147918701
1026,84.0,378,227,2.8883450699999997,0.4882824999999996,86184,21520,0.0001,0.15799981355667114
1027,84.0,378,227,2.7655305699999992,0.4877837500000005,86268,21541,0.0001,0.10185688734054565
1028,84.0,378,227,2.7854476099999994,0.4872850000000004,86352,21562,0.0001,0.2137145698070526
1029,84.0,379,227,2.7519446299999992,0.4867862500000003,86436,21583,0.0001,2.9541616439819336
1030,84.0,379,227,2.7876090899999997,0.4862875000000002,86520,21604,0.0001,2.9020752906799316
1031,84.0,380,227,2.81169273,0.4857887500000001,86604,21625,0.0001,0.24882325530052185
1032,84.0,380,227,2.7661785400000007,0.48529,86688,21646,0.0001,0.1789582073688507
1033,84.0,380,227,2.70407699,0.4847912499999999,86772,21667,0.0001,0.21163620054721832
1034,84.0,381,227,2.7943187400000005,0.4842924999999998,86856,21688,0.0001,5.765779972076416
1035,84.0,381,227,2.7391683900000006,0.4837937499999997,86940,21709,0.0001,2.925199508666992
1036,84.0,382,227,2.892582220000001,0.4832949999999996,87024,21730,0.0001,0.05789082497358322
1037,84.0,382,227,2.9985530600000003,0.4827962500000005,87108,21751,0.0001,0.09806671738624573
1038,84.0,382,227,2.7737565000000006,0.4822975000000004,87192,21772,0.0001,0.0751030221581459
1039,84.0,383,227,2.784716790000001,0.4817987500000004,87276,21793,0.0001,2.9158003330230713
1040,84.0,383,227,3.0275009400000004,0.4813000000000003,87360,21814,0.0001,2.8637607097625732
1041,84.0,383,227,3.0335560800000008,0.4808012500000002,87444,21835,0.0001,0.06426258385181427
1042,84.0,384,227,3.0325228200000005,0.48030249999999997,87528,21856,0.0001,0.1383720189332962
1043,84.0,384,227,3.07069471,0.47980374999999986,87612,21877,0.0001,0.1931162327528
1044,84.0,385,227,3.0851902300000003,0.47930499999999987,87696,21898,0.0001,0.10482257604598999
1045,84.0,385,227,3.0965488199999998,0.47880624999999977,87780,21919,0.0001,0.09645882248878479
1046,84.0,385,227,2.89189358,0.47830749999999966,87864,21940,0.0001,2.9686005115509033
1047,84.0,386,227,2.8336166599999997,0.47780874999999945,87948,21961,0.0001,3.0102038383483887
1048,84.0,386,227,2.7840493100000003,0.47731000000000046,88032,21982,0.0001,5.8031325340271
1049,84.0,387,227,2.63473631,0.47681125000000035,88116,22003,0.0001,3.0637903213500977
1050,84.0,387,227,2.7306361000000003,0.47631250000000025,88200,22024,0.0001,2.888927459716797
1051,84.0,387,227,2.6973156000000005,0.47581375000000015,88284,22045,0.0001,0.09384671598672867
1052,84.0,388,227,2.7027281800000003,0.47531500000000004,88368,22066,0.0001,11.406684875488281
1053,84.0,388,227,2.87192418,0.47481624999999994,88452,22087,0.0001,3.039874315261841
1054,84.0,389,227,2.85425535,0.47431749999999984,88536,22108,0.0001,0.1881231814622879
1055,84.0,389,227,3.0176387399999998,0.47381874999999973,88620,22129,0.0001,0.11941699683666229
1056,84.0,389,227,3.01959937,0.47331999999999963,88704,22150,0.0001,3.000615119934082
1057,84.0,390,227,2.95448264,0.47282125000000064,88788,22171,0.0001,5.690523624420166
1058,84.0,390,227,2.9368842500000003,0.47232250000000053,88872,22192,0.0001,0.12441327422857285
1059,84.0,390,227,2.9367830600000002,0.47182375000000043,88956,22213,0.0001,2.973370313644409
1060,84.0,391,227,2.9434553200000004,0.4713250000000002,89040,22234,0.0001,0.20361101627349854
1061,84.0,391,227,2.9628404300000004,0.4708262500000001,89124,22255,0.0001,0.1452593058347702
1062,84.0,392,227,2.7310665800000002,0.4703275000000001,89208,22276,0.0001,0.04609552025794983
1063,84.0,392,227,2.74441002,0.46982875,89292,22297,0.0001,2.84041166305542
1064,84.0,392,227,2.7633213800000003,0.4693299999999999,89376,22318,0.0001,0.09059447795152664
1065,84.0,393,227,2.556509,0.4688312499999997,89460,22339,0.0001,0.03773840516805649
1066,84.0,393,227,2.5536991600000003,0.4683324999999996,89544,22360,0.0001,0.054819539189338684
1067,84.0,393,227,2.4004394099999997,0.4678337499999996,89628,22381,0.0001,2.9577741622924805
1068,84.0,394,227,2.4916366400000003,0.4673350000000005,89712,22402,0.0001,0.11038904637098312
1069,84.0,394,227,2.5994189199999997,0.4668362500000004,89796,22423,0.0001,0.07895617187023163
1070,84.0,395,227,2.62712063,0.4663375000000003,89880,22444,0.0001,0.12844285368919373
1071,84.0,395,227,2.60469911,0.4658387500000002,89964,22465,0.0001,0.10305389761924744
1072,84.0,395,227,2.76726404,0.4653400000000001,90048,22486,0.0001,0.087765172123909
1073,84.0,396,227,2.6854200699999997,0.46484125,90132,22507,0.0001,0.12183182686567307
1074,84.0,396,227,2.7279297399999995,0.4643424999999999,90216,22528,0.0001,0.06391414999961853
1075,84.0,397,227,2.63792446,0.4638437499999998,90300,22549,0.0001,2.9497628211975098
1076,84.0,397,227,2.5338280899999996,0.4633449999999997,90384,22570,0.0001,3.0819971561431885
1077,84.0,397,227,2.3783162699999996,0.46284624999999957,90468,22591,0.0001,2.929542064666748
1078,84.0,398,227,2.35979305,0.46234750000000047,90552,22612,0.0001,0.08578557521104813
1079,84.0,398,227,2.14627479,0.46184875000000036,90636,22633,0.0001,0.13815082609653473
1080,84.0,398,227,2.16439409,0.46135000000000037,90720,22654,0.0001,3.046133518218994
1081,84.0,399,227,2.29225527,0.46085125000000027,90804,22675,0.0001,2.926405191421509
1082,84.0,399,227,2.2911751099999993,0.46035250000000016,90888,22696,0.0001,0.09133103489875793
1083,84.0,400,227,2.44115425,0.45985374999999995,90972,22717,0.0001,2.9825518131256104
1084,84.0,400,227,2.2547700600000002,0.45935499999999985,91056,22738,0.0001,2.963064670562744
1085,84.0,400,227,2.15714783,0.45885624999999985,91140,22759,0.0001,2.921653985977173
1086,84.0,401,227,2.10718886,0.45835749999999975,91224,22780,0.0001,0.05870441719889641
1087,84.0,401,227,1.9195015699999995,0.45785874999999965,91308,22801,0.0001,0.21028517186641693
1088,84.0,402,227,1.8700156000000001,0.45736000000000054,91392,22822,0.0001,0.142618328332901
1089,84.0,402,227,1.8215872,0.45686125000000044,91476,22843,0.0001,5.787482261657715
1090,84.0,403,227,1.77239456,0.45636250000000034,91560,22864,0.0001,5.782136917114258
1091,84.0,403,227,1.57729908,0.45586375000000023,91644,22885,0.0001,0.10887080430984497
1092,84.0,404,226,1.5486850199999997,0.45536500000000013,91728,22906,0.0001,3.0429084300994873
1093,84.0,404,226,1.4544524199999997,0.45486625,91812,22927,0.0001,0.07377847284078598
1094,84.0,405,226,1.5022509199999998,0.4543674999999999,91896,22948,0.0001,0.08178862929344177
1095,84.0,405,226,1.5416810300000001,0.4538687499999998,91980,22969,0.0001,3.0069832801818848
1096,84.0,406,226,1.54225495,0.4533699999999997,92064,22990,0.0001,0.08674480020999908
1097,84.0,406,226,1.5529435699999998,0.4528712499999996,92148,23011,0.0001,0.0687999427318573
1098,84.0,406,226,1.4681233699999998,0.4523725000000006,92232,23032,0.0001,0.07852815091609955
1099,84.0,408,226,1.5556951999999997,0.4518737500000005,92316,23053,0.0001,0.1814614236354828
1100,84.0,408,226,1.5311477500000001,0.4513750000000004,92400,23074,0.0001,0.08459144830703735
1101,84.0,408,226,1.4936274099999998,0.4508762500000002,92484,23095,0.0001,0.08830200135707855
1102,84.0,409,226,1.52080819,0.4503775000000001,92568,23116,0.0001,3.008030414581299
1103,84.0,409,226,1.4568978099999998,0.4498787500000001,92652,23137,0.0001,3.0166213512420654
1104,84.0,410,226,1.6172322999999997,0.44938,92736,23158,0.0001,0.1145547479391098
1105,84.0,410,226,1.6771834199999998,0.4488812499999999,92820,23179,0.0001,0.06363251805305481
1106,84.0,410,226,1.6668902299999997,0.4483824999999997,92904,23200,0.0001,0.07364937663078308
1107,84.0,411,226,1.70746016,0.4478837499999996,92988,23221,0.0001,0.13703149557113647
1108,84.0,411,225,1.47623459,0.4473849999999996,93072,23242,0.0001,0.06679705530405045
1109,84.0,412,225,1.33954764,0.4468862500000005,93156,23263,0.0001,0.14164862036705017
1110,84.0,412,225,1.17942752,0.4463875000000004,93240,23284,0.0001,0.0803740844130516
1111,84.0,413,225,1.17247045,0.4458887500000003,93324,23305,0.0001,0.16708841919898987
1112,84.0,413,225,1.24267333,0.4453900000000002,93408,23326,0.0001,3.134641170501709
1113,84.0,414,225,1.2602634199999998,0.44489125000000007,93492,23347,0.0001,0.13560184836387634
1114,84.0,414,225,1.3672221899999997,0.44439249999999997,93576,23368,0.0001,0.2133038192987442
1115,84.0,415,225,1.2723755699999997,0.44389374999999986,93660,23389,0.0001,0.12550944089889526
1116,84.0,415,225,1.4344453299999997,0.44339499999999976,93744,23410,0.0001,0.0862625390291214
1117,84.0,416,225,1.3322886699999998,0.44289624999999966,93828,23431,0.0001,0.07935373485088348
1118,84.0,416,225,1.1858835399999998,0.44239750000000067,93912,23452,0.0001,0.08244559168815613
1119,84.0,417,225,1.1512267599999997,0.44189875000000045,93996,23473,0.0001,0.06813381612300873
1120,84.0,417,225,1.19716436,0.44140000000000035,94080,23494,0.0001,0.09814068675041199
1121,84.0,418,225,1.1874951999999999,0.44090125000000036,94164,23515,0.0001,0.10935190320014954
1122,84.0,418,224,1.2521481199999998,0.44040250000000025,94248,23536,0.0001,0.16238081455230713
1123,84.0,419,224,1.2143159799999999,0.43990375000000015,94332,23557,0.0001,0.17439165711402893
1124,84.0,419,224,1.28044974,0.43940499999999993,94416,23578,0.0001,3.0301194190979004
1125,84.0,420,224,1.22587583,0.43890624999999983,94500,23599,0.0001,0.16720911860466003
1126,84.0,420,224,1.38093646,0.43840749999999984,94584,23620,0.0001,0.10332226753234863
1127,84.0,420,224,1.40409527,0.43790874999999974,94668,23641,0.0001,0.1269780546426773
1128,84.0,421,224,1.4580613199999999,0.43740999999999963,94752,23662,0.0001,0.1266624629497528
1129,84.0,421,224,1.4601717899999997,0.43691125000000053,94836,23683,0.0001,11.567150115966797
1130,84.0,422,224,1.5349582699999997,0.4364125000000004,94920,23704,0.0001,3.026801586151123
1131,84.0,422,224,1.5321631399999993,0.4359137500000003,95004,23725,0.0001,0.17438524961471558
1132,84.0,423,224,1.4675978199999997,0.4354150000000002,95088,23746,0.0001,0.2068321406841278
1133,84.0,423,224,1.5087641499999997,0.4349162500000001,95172,23767,0.0001,0.05659138783812523
1134,84.0,424,224,1.3448341499999998,0.4344175,95256,23788,0.0001,0.07939954102039337
1135,84.0,424,224,1.3755022999999997,0.4339187499999999,95340,23809,0.0001,0.08825969696044922
1136,84.0,424,224,1.3417805500000002,0.4334199999999998,95424,23830,0.0001,0.10825478285551071
1137,84.0,425,224,1.31112646,0.4329212499999997,95508,23851,0.0001,0.0584610179066658
1138,84.0,425,224,1.3428761,0.4324224999999996,95592,23872,0.0001,0.12484509497880936
1139,84.0,426,224,1.4179398600000002,0.4319237500000006,95676,23893,0.0001,0.21376922726631165
1140,84.0,426,224,1.39953928,0.4314250000000005,95760,23914,0.0001,3.0358684062957764
1141,84.0,427,224,1.48558151,0.4309262500000004,95844,23935,0.0001,0.11638174206018448
1142,84.0,427,224,1.1029235899999998,0.4304275000000002,95928,23956,0.0001,0.09145572781562805
1143,84.0,427,224,0.9195939699999998,0.4299287500000001,96012,23977,0.0001,0.05497999116778374
1144,84.0,428,224,0.9120821599999996,0.4294300000000001,96096,23998,0.0001,0.08604346215724945
1145,84.0,428,224,0.43791076999999967,0.42893125,96180,24019,0.0001,0.059912800788879395
1146,84.0,429,224,0.6248135499999999,0.4284324999999999,96264,24040,0.0001,0.13370200991630554
1147,84.0,429,224,0.5885069299999999,0.42793374999999967,96348,24061,0.0001,0.16139449179172516
1148,84.0,430,224,0.4723117200000001,0.42743499999999957,96432,24082,0.0001,0.17180807888507843
1149,84.0,430,224,0.4312643699999999,0.4269362499999996,96516,24103,0.0001,3.0124313831329346
1150,84.0,431,223,0.50096395,0.42643750000000047,96600,24124,0.0001,2.9698398113250732
1151,84.0,431,223,0.45862941,0.42593875000000037,96684,24145,0.0001,0.06606175005435944
1152,84.0,432,223,0.37670174999999995,0.42544000000000026,96768,24166,0.0001,2.969733953475952
1153,84.0,432,223,0.23526073999999997,0.42494125000000016,96852,24187,0.0001,0.1378844976425171
1154,84.0,432,223,0.2539272899999999,0.42444250000000006,96936,24208,0.0001,0.10576951503753662
1155,84.0,433,223,-0.028449450000000133,0.42394374999999995,97020,24229,0.0001,0.0780230388045311
1156,84.0,434,223,-0.01597290000000018,0.42344499999999985,97104,24250,0.0001,0.11524149775505066
1157,84.0,434,223,0.01971924999999982,0.42294624999999975,97188,24271,0.0001,0.20942866802215576
1158,84.0,434,223,0.09757320999999979,0.42244749999999964,97272,24292,0.0001,5.749868392944336
1159,84.0,435,223,-0.06831107000000015,0.42194875000000065,97356,24313,0.0001,0.1153726726770401
1160,84.0,435,223,-0.10166787000000019,0.42145000000000044,97440,24334,0.0001,0.1321250945329666
1161,84.0,436,223,-0.19077127000000016,0.42095125000000033,97524,24355,0.0001,0.07510122656822205
1162,84.0,436,223,-0.0748435600000001,0.42045250000000034,97608,24376,0.0001,0.07647507637739182
1163,84.0,437,223,-0.07212068000000003,0.41995375000000024,97692,24397,0.0001,2.9952142238616943
1164,84.0,437,223,-0.18736495999999994,0.41945500000000013,97776,24418,0.0001,0.14696097373962402
1165,84.0,438,223,-0.07776511999999994,0.4189562499999999,97860,24439,0.0001,2.928471803665161
1166,84.0,438,223,-0.09235619999999997,0.4184574999999998,97944,24460,0.0001,0.07911042869091034
1167,84.0,439,223,0.1089910799999999,0.4179587499999998,98028,24481,0.0001,2.97002911567688
1168,84.0,439,223,0.08701343999999998,0.4174599999999997,98112,24502,0.0001,0.07386758923530579
1169,84.0,440,223,0.07575521999999997,0.4169612499999996,98196,24523,0.0001,0.1596863865852356
1170,84.0,440,223,-0.05430762999999996,0.4164625000000005,98280,24544,0.0001,5.811668395996094
1171,84.0,441,222,-0.1435901200000001,0.4159637500000004,98364,24565,0.0001,0.23118902742862701
1172,84.0,441,222,-0.42352692000000003,0.4154650000000003,98448,24586,0.0001,2.8648462295532227
1173,84.0,442,222,-0.31236112000000005,0.4149662500000002,98532,24607,0.0001,0.22538471221923828
1174,84.0,442,222,-0.47548342,0.4144675000000001,98616,24628,0.0001,3.022965669631958
1175,84.0,442,222,-0.48214197999999997,0.41396875,98700,24649,0.0001,0.164202481508255
1176,84.0,443,222,-0.4662541000000001,0.4134699999999999,98784,24670,0.0001,0.13037443161010742
1177,84.0,443,222,-0.2928094499999999,0.4129712499999998,98868,24691,0.0001,0.189118891954422
