time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
924,65.3,60198,268,0.05,154.10875400999998,224,15024,0.0001,10.504754066467285
925,65.31,60283,269,0.05,155.04600489999999,224,15045,0.0001,5.041693210601807
926,65.91,60368,269,0.05,163.79136257,224,15066,0.0001,4.358911037445068
927,65.42,60404,269,0.05,165.83314531,224,15075,0.0001,6.995698928833008
928,64.98,60445,269,0.05,156.58964694999997,223,15086,0.0001,13.48130989074707
929,64.98,60530,270,0.05,167.66623443999998,223,15107,0.0001,13.304556846618652
930,65.54,60615,270,0.05,176.32478805999995,223,15128,0.0001,4.685197353363037
931,65.23,60669,271,0.05,177.20731172,223,15142,0.0001,7.403419017791748
932,65.23,60754,271,0.05,177.5264416,223,15163,0.0001,10.072290420532227
933,65.23,60839,271,0.05,178.00883124,223,15184,0.0001,10.410379409790039
934,64.64,60865,272,0.05,169.07697106999996,223,15191,0.0001,10.21752643585205
935,64.64,60950,272,0.05,169.38152735000003,223,15212,0.0001,10.312115669250488
936,64.95,61035,272,0.05,177.71488373,223,15233,0.0001,10.69558334350586
937,65.54,61120,273,0.05,186.62224039,223,15254,0.0001,25.927982330322266
938,65.54,61205,273,0.05,198.55325763000002,223,15276,0.0001,10.176253318786621
939,65.55,61290,273,0.05,209.83104176,223,15297,0.0001,4.955022811889648
940,65.02,61322,274,0.05,211.22631904000005,223,15305,0.0001,13.098031997680664
941,64.47,61352,274,0.05,202.12655168,223,15312,0.0001,4.071359157562256
942,64.47,61437,274,0.05,213.96593314,223,15334,0.0001,5.1761322021484375
943,63.9,61465,274,0.05,215.94577631999996,223,15341,0.0001,7.152680397033691
944,63.9,61550,275,0.05,211.16537349,223,15362,0.0001,17.7353458404541
945,63.9,61635,275,0.05,199.68025832000004,223,15383,0.0001,4.6390790939331055
946,64.48,61720,275,0.05,208.9042155,223,15404,0.0001,16.83771324157715
947,64.48,61805,276,0.05,219.71682159999997,223,15426,0.0001,17.0411376953125
948,64.48,61890,276,0.05,230.76345620999996,223,15447,0.0001,16.258277893066406
949,64.48,61975,276,0.05,241.40797679999997,223,15468,0.0001,18.488189697265625
950,65.08,62060,277,0.05,250.42128557999993,223,15489,0.0001,6.6858015060424805
951,65.08,62145,277,0.05,258.90394914999996,223,15511,0.0001,13.011333465576172
952,65.08,62230,277,0.05,258.89391880999995,223,15532,0.0001,10.58732795715332
953,65.67,62315,278,0.05,257.31927401999997,224,15553,0.0001,4.416335105895996
954,65.71,62346,278,0.05,256.98418107000003,223,15561,0.0001,6.6613969802856445
955,66.3,62431,278,0.05,266.11213427999996,224,15582,0.0001,1.8688642978668213
956,66.33,62460,278,0.05,266.06565692,223,15589,0.0001,4.3033366203308105
957,66.33,62545,279,0.05,266.14945349000004,224,15611,0.0001,10.07084846496582
958,66.88,62630,279,0.05,275.26581362,224,15632,0.0001,4.215327262878418
959,67.47,62715,279,0.05,273.67832784999996,224,15653,0.0001,7.244160175323486
960,67.47,62800,280,0.05,276.00511987,224,15674,0.0001,7.654752731323242
961,67.5,62885,280,0.05,286.94388656,224,15696,0.0001,10.267704963684082
962,67.5,62970,280,0.05,287.75530298,224,15717,0.0001,6.674417018890381
963,68.02,63055,281,0.05,297.09371671,224,15738,0.0001,7.279359817504883
964,68.02,63140,281,0.05,308.69741796000005,224,15759,0.0001,9.741780281066895
965,68.02,63225,281,0.05,319.85076039,224,15781,0.0001,7.149446487426758
966,68.56,63310,282,0.05,329.50816600999997,224,15802,0.0001,7.219615459442139
967,69.15,63395,282,0.05,327.79583998000004,224,15823,0.0001,10.180020332336426
968,69.75,63480,282,0.05,336.3358563000001,224,15844,0.0001,0.9730783700942993
969,69.96,63527,283,0.05,335.42250765000006,224,15856,0.0001,4.468940258026123
970,69.36,63552,283,0.05,326.0441728200001,224,15862,0.0001,3.6304500102996826
971,69.36,63577,283,0.05,326.10613658,224,15869,0.0001,11.245444297790527
972,69.36,63662,283,0.05,319.96533983999996,224,15890,0.0001,10.01453971862793
973,69.96,63747,284,0.05,317.89583811999995,224,15911,0.0001,7.855585098266602
974,69.99,63775,284,0.05,317.72468836,224,15918,0.0001,7.99734354019165
975,69.43,63804,284,0.05,308.86020426999994,224,15925,0.0001,1.281148910522461
976,69.43,63889,285,0.05,297.87184581,224,15947,0.0001,7.0832414627075195
977,69.43,63974,285,0.05,298.14957365000004,224,15968,0.0001,7.58134651184082
978,69.43,64059,285,0.05,296.80353805000004,224,15989,0.0001,15.499123573303223
979,69.43,64144,286,0.05,296.92438674,224,16010,0.0001,13.31637954711914
980,70.03,64229,286,0.05,306.13855711,224,16032,0.0001,4.073423385620117
981,70.58,64314,286,0.05,310.96341241,224,16053,0.0001,4.428163528442383
982,70.49,64390,287,0.05,299.88945551999996,224,16072,0.0001,11.703845024108887
983,69.89,64415,287,0.05,291.20499767,224,16078,0.0001,16.65939712524414
984,69.89,64500,287,0.05,282.73129840999997,224,16099,0.0001,10.429048538208008
985,70.46,64585,288,0.05,292.10989237999996,224,16121,0.0001,18.546689987182617
986,70.82,64646,288,0.05,290.68092800999995,224,16136,0.0001,10.385344505310059
987,70.27,64676,288,0.05,281.94718641,224,16143,0.0001,10.012378692626953
988,70.87,64761,288,0.05,279.67694331999996,224,16165,0.0001,13.345192909240723
989,70.87,64846,289,0.05,290.03839252,224,16186,0.0001,8.06982707977295
990,70.36,64880,289,0.05,291.42424038999997,224,16194,0.0001,16.056278228759766
991,69.8,64909,289,0.05,293.99174382999996,224,16202,0.0001,10.059674263000488
992,69.8,64994,289,0.05,283.74593718,224,16223,0.0001,3.5658092498779297
993,69.62,65061,290,0.05,273.08738322,224,16240,0.0001,4.580443859100342
994,69.62,65146,290,0.05,284.54912077999995,224,16261,0.0001,7.14351749420166
995,69.62,65231,291,0.05,284.30930379,224,16282,0.0001,4.312654972076416
996,69.62,65316,291,0.05,272.88848440999993,224,16303,0.0001,15.73391056060791
997,69.16,65355,291,0.05,263.7043111399999,224,16313,0.0001,1.066927194595337
998,69.16,65440,292,0.05,263.76794655,224,16334,0.0001,13.006082534790039
999,69.74,65525,292,0.05,261.45657868999996,224,16356,0.0001,10.848893165588379
1000,70.34,65610,292,0.05,259.94875098999995,224,16377,0.0001,4.178878307342529
1001,70.34,65695,293,0.05,249.26976313,224,16398,0.0001,12.324638366699219
1002,70.7,65780,293,0.05,259.30539362,224,16419,0.0001,9.90541934967041
1003,70.7,65865,293,0.05,259.15000333,224,16441,0.0001,7.217623233795166
1004,70.7,65950,294,0.05,260.7053004300001,224,16462,0.0001,9.4922456741333
1005,70.7,66035,294,0.05,248.50515903000004,224,16483,0.0001,4.320401191711426
1006,70.7,66120,294,0.05,258.8769798000001,224,16504,0.0001,13.44160270690918
1007,70.7,66205,295,0.05,266.56842728000004,224,16526,0.0001,6.5467634201049805
1008,70.79,66242,295,0.05,266.30131402,224,16535,0.0001,9.30983829498291
1009,70.79,66327,295,0.05,266.29803071,224,16556,0.0001,20.1818790435791
1010,71.25,66412,295,0.05,275.65081479,224,16577,0.0001,7.6746954917907715
1011,71.56,66469,296,0.05,274.35436052,224,16592,0.0001,12.436380386352539
1012,71.56,66554,296,0.05,285.25965245,224,16613,0.0001,6.969639778137207
1013,70.97,66580,296,0.05,287.31568021,224,16619,0.0001,7.501335144042969
1014,70.97,66665,297,0.05,294.32461607999994,224,16641,0.0001,11.026653289794922
1015,71.53,66750,297,0.05,301.0676739,224,16662,0.0001,8.479747772216797
1016,71.02,66784,297,0.05,292.00187612,224,16670,0.0001,6.683594703674316
1017,71.57,66869,298,0.05,301.25391776,224,16692,0.0001,12.993931770324707
1018,72.15,66952,298,0.05,298.67850059000006,224,16712,0.0001,21.261703491210938
1019,72.15,67037,298,0.05,298.44350468000005,224,16734,0.0001,6.891802787780762
1020,72.15,67122,298,0.05,303.1006411,224,16755,0.0001,11.762321472167969
1021,72.15,67207,299,0.05,303.28347382,224,16776,0.0001,15.115293502807617
1022,72.15,67292,299,0.05,303.36868409000004,224,16797,0.0001,1.4561430215835571
1023,72.16,67329,299,0.05,303.42812088,224,16807,0.0001,1.459183692932129
1024,71.59,67357,299,0.05,294.67313364999995,224,16814,0.0001,12.50394058227539
1025,71.0,67383,300,0.05,295.81200574999997,224,16820,0.0001,10.37509536743164
1026,71.0,67468,300,0.05,285.17156854999996,224,16841,0.0001,1.0024642944335938
1027,70.89,67493,300,0.05,285.4658974099999,224,16848,0.0001,11.760244369506836
1028,71.33,67578,301,0.05,286.26097569999996,224,16869,0.0001,3.9729909896850586
1029,70.73,67603,301,0.05,277.11160752999996,224,16875,0.0001,15.867045402526855
1030,70.13,67628,301,0.05,268.35070547999993,224,16881,0.0001,21.25843048095703
1031,70.44,67713,301,0.05,278.35411762999996,224,16903,0.0001,6.4894208908081055
1032,69.85,67739,301,0.05,269.44235069,224,16909,0.0001,4.310125350952148
1033,69.85,67824,302,0.05,257.64982303,224,16930,0.0001,9.944305419921875
1034,70.44,67909,302,0.05,255.21519093000003,224,16952,0.0001,6.453004360198975
1035,69.86,67936,302,0.05,245.65048476,224,16958,0.0001,7.165440559387207
1036,69.86,68021,302,0.05,247.2730579,224,16980,0.0001,14.083351135253906
1037,69.26,68046,303,0.05,238.32383455999997,224,16986,0.0001,12.74207592010498
1038,68.67,68072,303,0.05,228.94281916999998,224,16992,0.0001,6.7551774978637695
1039,68.1,68100,303,0.05,220.29581059,224,16999,0.0001,6.804275989532471
1040,68.63,68185,303,0.05,229.35576948999997,224,17021,0.0001,6.295170783996582
1041,69.18,68270,304,0.05,238.56932278999997,224,17042,0.0001,23.60347557067871
1042,68.62,68299,304,0.05,228.90292154000002,224,17049,0.0001,7.54631233215332
1043,68.6,68325,304,0.05,229.08267294000004,224,17056,0.0001,12.54744815826416
1044,68.6,68410,304,0.05,240.29983448000002,224,17077,0.0001,9.266497611999512
1045,68.0,68435,304,0.05,242.91568858000002,224,17083,0.0001,3.8138437271118164
1046,68.0,68520,305,0.05,231.67897889,224,17104,0.0001,12.154544830322266
1047,68.0,68605,305,0.05,231.83483342,224,17126,0.0001,7.2758402824401855
1048,68.0,68690,306,0.05,231.41054910999995,224,17147,0.0001,15.692070960998535
1049,68.0,68775,306,0.05,231.75514822999997,224,17168,0.0001,6.581215858459473
1050,68.0,68860,306,0.05,221.04795873,224,17189,0.0001,4.5940656661987305
1051,68.0,68945,307,0.05,216.64764359999998,224,17211,0.0001,7.5411376953125
1052,68.0,69030,307,0.05,216.56287066000004,224,17232,0.0001,6.566202163696289
1053,68.0,69115,307,0.05,216.31088808,224,17253,0.0001,6.626858711242676
1054,67.95,69141,307,0.05,216.53791328000003,224,17260,0.0001,9.297779083251953
1055,67.95,69226,308,0.05,216.96297157,224,17281,0.0001,7.304923057556152
1056,68.51,69311,308,0.05,226.13851478999996,224,17302,0.0001,9.788372039794922
1057,68.51,69396,308,0.05,215.1980085,224,17323,0.0001,16.621183395385742
1058,68.29,69459,309,0.05,204.80037271,224,17339,0.0001,6.982376575469971
1059,68.29,69544,309,0.05,204.23045227999998,224,17360,0.0001,9.019937515258789
1060,67.78,69578,309,0.05,203.55011803999997,224,17369,0.0001,4.797454357147217
1061,67.78,69663,310,0.05,198.77630517999995,224,17390,0.0001,12.970913887023926
1062,67.78,69748,310,0.05,199.19976579999994,224,17411,0.0001,3.3983938694000244
1063,67.19,69774,310,0.05,189.98624220999997,224,17418,0.0001,12.537742614746094
1064,67.19,69859,311,0.05,190.30111993,224,17439,0.0001,6.625277996063232
1065,66.62,69887,311,0.05,180.89688890000002,224,17446,0.0001,7.567891597747803
1066,66.04,69914,311,0.05,171.48255623,224,17453,0.0001,1.6692699193954468
1067,66.04,69999,311,0.05,181.70792493000002,224,17474,0.0001,0.9550795555114746
1068,66.04,70084,311,0.05,182.00657861,224,17495,0.0001,8.09843635559082
1069,66.42,70169,312,0.05,192.07369556,224,17517,0.0001,16.725448608398438
1070,67.02,70254,312,0.05,190.31959849000003,224,17538,0.0001,7.639394760131836
1071,67.62,70339,312,0.05,188.30960329,224,17559,0.0001,12.29450798034668
1072,67.62,70424,313,0.05,194.38735831000002,224,17580,0.0001,8.157145500183105
1073,67.62,70509,313,0.05,205.33175537,224,17602,0.0001,10.986027717590332
1074,68.19,70594,313,0.05,215.02920000000003,224,17623,0.0001,6.7497453689575195
1075,68.75,70679,314,0.05,223.90731859,224,17644,0.0001,11.002857208251953
1076,68.75,70764,314,0.05,235.13161804000003,225,17665,0.0001,1.6650736331939697
1077,68.75,70849,314,0.05,235.02502695000004,225,17687,0.0001,4.119147777557373
1078,68.75,70934,315,0.05,246.42142448,225,17708,0.0001,24.553897857666016
1079,68.24,70968,315,0.05,237.12545731999998,225,17716,0.0001,1.590200662612915
1080,67.65,70994,315,0.05,227.77403551999998,224,17723,0.0001,13.443438529968262
1081,67.65,71079,315,0.05,231.79967101999998,225,17744,0.0001,14.376764297485352
1082,67.21,71111,316,0.05,233.71385015999996,224,17752,0.0001,5.328075408935547
1083,67.81,71196,316,0.05,243.05438647999995,224,17773,0.0001,4.218973636627197
1084,67.31,71231,316,0.05,241.96488092999994,224,17782,0.0001,8.032947540283203
1085,67.31,71316,317,0.05,241.74962526999997,224,17803,0.0001,10.59561538696289
1086,67.55,71401,317,0.05,241.01255413999996,224,17825,0.0001,9.742341995239258
1087,68.1,71486,317,0.05,238.64249562999998,224,17846,0.0001,1.6911587715148926
1088,68.1,71571,318,0.05,250.07273167999995,225,17867,0.0001,4.470203876495361
1089,68.1,71656,318,0.05,250.29084360000002,225,17888,0.0001,4.030186176300049
1090,68.61,71741,318,0.05,251.40153847000002,225,17910,0.0001,14.165434837341309
1091,69.17,71826,319,0.05,260.84457419000006,225,17931,0.0001,9.67599868774414
1092,69.17,71911,319,0.05,260.78528393000005,225,17952,0.0001,16.805980682373047
1093,69.35,71996,319,0.05,271.39158366000004,225,17973,0.0001,7.657020568847656
1094,68.75,72021,319,0.05,261.55478795,225,17980,0.0001,7.755548000335693
1095,68.15,72046,320,0.05,252.68183598999997,225,17986,0.0001,11.267538070678711
1096,68.15,72131,320,0.05,263.68290092,225,18007,0.0001,6.931084156036377
1097,68.61,72216,320,0.05,272.57960439000004,225,18028,0.0001,9.574197769165039
1098,68.01,72241,321,0.05,274.42503669000007,225,18035,0.0001,13.689305305480957
1099,68.01,72326,321,0.05,285.32319683000003,225,18056,0.0001,16.83966064453125
1100,68.01,72411,321,0.05,284.76187803,225,18077,0.0001,7.984518051147461
1101,68.01,72496,322,0.05,295.91603737,225,18098,0.0001,7.092158317565918
1102,68.01,72581,322,0.05,295.46603631,225,18120,0.0001,11.141107559204102
1103,68.01,72666,322,0.05,294.43099382,225,18141,0.0001,10.703283309936523
1104,68.01,72751,323,0.05,294.15803370000003,225,18162,0.0001,5.95197057723999
1105,67.44,72779,323,0.05,296.5464191,225,18169,0.0001,8.713123321533203
1106,67.44,72864,323,0.05,296.31365301,225,18190,0.0001,9.963411331176758
1107,66.9,72895,323,0.05,287.11715441,225,18198,0.0001,7.085175514221191
1108,67.38,72980,324,0.05,296.8369895,225,18219,0.0001,17.02962875366211
1109,67.38,73065,324,0.05,292.1031631899999,225,18241,0.0001,7.119226455688477
1110,67.38,73150,324,0.05,281.84688282999997,225,18262,0.0001,9.264690399169922
1111,67.07,73176,325,0.05,283.08330626,225,18268,0.0001,6.458002090454102
1112,67.07,73261,325,0.05,282.53865128999996,225,18290,0.0001,13.543384552001953
1113,67.66,73346,325,0.05,280.38590798999996,225,18311,0.0001,6.461198806762695
1114,67.66,73431,326,0.05,269.23771124,225,18332,0.0001,12.945063591003418
1115,67.66,73516,326,0.05,272.29355386,225,18353,0.0001,15.959430694580078
1116,68.17,73601,326,0.05,281.83715684000003,225,18375,0.0001,4.673974514007568
1117,68.17,73686,327,0.05,281.77113881,225,18396,0.0001,9.042397499084473
1118,67.66,73718,327,0.05,284.22988312000007,225,18404,0.0001,6.455195426940918
1119,67.66,73803,327,0.05,284.37498980000004,225,18425,0.0001,11.825389862060547
1120,67.66,73888,328,0.05,291.14296767,225,18446,0.0001,7.399852752685547
1121,67.14,73921,328,0.05,293.19010728999996,225,18455,0.0001,6.23185396194458
1122,66.6,73952,328,0.05,284.21917556,225,18462,0.0001,4.005380630493164
1123,67.08,74037,328,0.05,288.23676351,225,18484,0.0001,9.331881523132324
1124,67.65,74122,329,0.05,289.54682840000004,225,18505,0.0001,10.66972541809082
1125,68.24,74207,329,0.05,298.16097927,225,18526,0.0001,13.295576095581055
1126,68.24,74292,329,0.05,305.32020508,225,18547,0.0001,6.681302070617676
1127,68.84,74377,330,0.05,314.60138269,225,18569,0.0001,9.775732040405273
1128,68.84,74462,330,0.05,323.86724551,225,18590,0.0001,15.258363723754883
1129,69.04,74507,330,0.05,323.14598562,225,18601,0.0001,7.276185989379883
1130,69.08,74536,331,0.05,323.15085392,225,18608,0.0001,13.803380966186523
1131,69.08,74621,331,0.05,323.24376752999996,225,18630,0.0001,24.141963958740234
1132,69.67,74706,331,0.05,332.06007115,225,18651,0.0001,7.508519649505615
1133,69.67,74791,332,0.05,341.16978119,225,18672,0.0001,1.054548740386963
1134,69.67,74876,332,0.05,341.95557633,225,18693,0.0001,10.093039512634277
1135,70.25,74961,332,0.05,351.18042747,225,18715,0.0001,20.70558738708496
1136,70.25,75046,333,0.05,351.88376880000004,225,18736,0.0001,8.15737533569336
1137,70.3,75076,333,0.05,351.80475685,225,18743,0.0001,3.675848960876465
1138,70.29,75101,333,0.05,351.85497104999996,225,18750,0.0001,7.982097625732422
1139,70.86,75186,333,0.05,349.50458855,225,18771,0.0001,12.719825744628906
1140,70.27,75212,334,0.05,340.66208487000006,225,18777,0.0001,3.990021228790283
1141,70.27,75297,334,0.05,340.29489083,225,18799,0.0001,20.014371871948242
1142,70.55,75354,334,0.05,339.50962146999996,225,18813,0.0001,13.047901153564453
1143,71.14,75439,335,0.05,337.63826785,225,18834,0.0001,4.037573337554932
1144,71.14,75524,335,0.05,327.57062696,225,18855,0.0001,12.604902267456055
1145,71.74,75609,335,0.05,325.82060799,225,18877,0.0001,10.36054801940918
1146,71.74,75694,336,0.05,336.5148307900001,225,18898,0.0001,6.859871864318848
1147,71.74,75779,336,0.05,336.26452409999996,225,18919,0.0001,7.363044738769531
1148,71.74,75864,336,0.05,336.95487359000003,225,18940,0.0001,1.13795804977417
1149,71.74,75949,337,0.05,326.48223731999997,225,18962,0.0001,8.025802612304688
1150,71.74,76034,337,0.05,336.74635356999994,225,18983,0.0001,6.743362903594971
1151,71.27,76072,337,0.05,332.0497883,225,18992,0.0001,7.085317611694336
1152,70.71,76101,338,0.05,322.90934424000005,225,19000,0.0001,16.450302124023438
1153,70.71,76186,338,0.05,333.81349608,225,19021,0.0001,12.537956237792969
1154,71.3,76271,338,0.05,342.50405821,225,19042,0.0001,4.235417366027832
1155,70.75,76301,339,0.05,332.83524232999997,225,19050,0.0001,13.823478698730469
1156,70.75,76386,339,0.05,332.81040353,225,19071,0.0001,12.610577583312988
1157,70.75,76471,339,0.05,343.44050691999996,225,19092,0.0001,11.588970184326172
1158,70.38,76497,339,0.05,344.86445129,224,19099,0.0001,7.008305549621582
1159,70.38,76582,340,0.05,355.47163307000005,225,19120,0.0001,7.559653282165527
1160,70.29,76607,340,0.05,355.64969311,224,19126,0.0001,8.873982429504395
1161,69.69,76632,340,0.05,351.60904074999996,224,19132,0.0001,7.234874725341797
1162,69.09,76657,340,0.05,342.3705505400001,224,19139,0.0001,7.368132591247559
1163,69.09,76683,341,0.05,342.52270773000004,224,19145,0.0001,13.351099014282227
1164,69.09,76768,341,0.05,342.07947094,224,19166,0.0001,7.7631940841674805
