#{"t_start": 1744534082.1672266, "env_id": "None"}
r,l,t
8.715845,41,186.701966
-11.537507,27,186.91353
26.528879,53,187.18815
-10.067368,28,187.389204
-6.351264,32,187.602437
-15.346513,25,187.796429
-7.06861,30,188.000429
-15.780179,25,188.18828
-16.30309,25,188.379613
-6.410734,85,188.753806
0.651593,36,188.995699
-15.920825,25,189.196585
-11.822762,27,189.391255
-3.876961,33,189.604052
-15.345439,25,189.801813
-15.428661,25,190.003745
22.374547,85,190.365525
-7.310448,32,190.568828
-15.345439,25,190.772358
0.373198,36,190.992934
-15.42233,25,191.182028
5.728335,39,191.414205
81.577164,85,191.787232
-4.457297,32,191.992997
-15.344292,25,192.182184
41.19529,80,192.506627
41.298244,58,192.784053
43.107257,85,193.12265
-8.293144,85,193.537774
-15.349962,25,193.733073
39.913024,64,194.046747
-21.630567,85,194.415702
-15.334379,26,194.59359
-10.014197,28,194.771054
-15.345439,25,194.941705
-7.964541,29,195.133656
-14.260838,85,195.480884
-8.099427,30,195.680848
59.980609,73,196.040604
-8.171008,30,196.248888
23.284524,48,196.490771
-5.778978,32,196.713794
99.237347,84,197.049907
-13.602859,26,197.237565
35.477519,70,197.544502
72.583334,67,197.84737
-15.345008,25,198.031579
-15.853773,25,198.209728
-16.661824,25,198.394109
15.51524,44,198.631086
-15.575569,25,198.819739
-15.424373,25,199.000649
-11.193075,27,199.194683
4.173664,39,199.422973
-10.585098,28,199.614444
-4.474036,34,199.829465
9.000578,39,200.051471
-15.387839,25,200.242877
-15.345439,25,200.429883
3.772496,38,200.651757
-10.590373,28,200.851217
24.042497,49,201.098161
-13.59757,28,201.288901
-15.351807,25,201.490853
-35.156495,85,201.838899
-7.427157,31,202.046249
-15.345439,25,202.231261
-10.287501,28,202.431283
-3.943836,34,202.641149
-15.628767,25,202.837385
4.512518,38,203.061894
-15.346603,25,203.244109
33.448119,61,203.5273
51.030845,85,203.871824
-15.345439,25,204.053845
-8.468083,29,204.250578
-15.421802,25,204.437978
-15.345439,25,204.625898
2.261296,37,204.838821
-15.345439,25,205.022729
-11.959994,27,205.210801
-3.037047,34,205.422503
-11.722307,27,205.620248
-6.353097,32,205.830811
16.667512,45,206.091044
-6.404708,30,206.29234
-15.345439,25,206.480491
53.250125,66,206.776094
102.214941,85,207.122713
20.468556,46,207.359955
-14.081687,26,207.542092
-7.44945,30,207.743128
-15.995103,25,207.948059
2.718779,35,208.152054
-11.807312,27,208.337296
-1.896584,35,208.552125
-14.354053,26,208.747926
-4.116538,34,208.962746
-15.345513,25,209.143938
59.909064,69,209.444396
31.658526,85,209.794937
44.880856,85,210.156039
-42.457939,85,210.500952
-2.001497,35,210.696353
-15.350929,25,210.889625
-12.817509,28,211.088711
-15.345439,25,211.287466
-15.525081,25,211.489966
-15.385477,25,211.694404
-4.534775,32,211.901034
1.457342,37,212.129048
-16.255206,25,212.314844
-12.157398,27,212.510397
15.398108,45,212.755129
-9.879358,29,212.948321
-6.472989,30,213.163916
-13.136199,28,213.358536
-15.345439,25,213.537763
11.968999,42,213.768239
-15.410324,25,213.949685
-15.993976,25,214.13405
-14.119128,27,214.324683
-15.342113,25,214.514732
-15.618472,25,214.696147
-15.780289,25,214.89056
-1.756332,35,215.114858
-15.345459,25,215.299222
-1.710911,35,215.527016
-8.68529,29,215.723006
40.548907,57,216.001983
12.870271,44,216.245126
-15.350929,25,216.426168
5.256092,38,216.63913
10.991863,85,217.024191
-44.465443,85,217.389158
-15.707672,25,217.569692
76.606377,85,217.872337
15.652124,85,218.216215
-12.942171,27,218.405498
8.957416,85,218.736179
55.070518,71,219.059821
15.069074,43,219.287364
30.96169,54,219.548566
-15.452714,25,219.730705
15.220368,44,219.963553
-11.435688,29,220.159136
-9.377565,28,220.351894
10.327024,42,220.591376
-15.59824,25,220.787954
51.190315,85,221.138077
-10.839423,30,221.336391
-9.62611,29,221.527601
0.954836,85,221.86024
9.110196,85,222.269618
-15.627671,25,222.458125
2.249844,35,222.700867
-0.567737,36,222.914126
-9.698074,28,223.109616
39.390339,56,223.373888
-5.079845,33,223.590144
-15.571484,25,223.770769
102.56273,85,224.11251
-10.028259,28,224.307239
-5.491496,32,224.521067
24.124664,48,224.776564
-25.632279,85,225.134728
34.331992,85,225.494397
-11.743004,27,225.675261
-4.446826,34,225.882683
-15.383631,25,226.067193
24.962681,85,226.4288
-15.34499,25,226.607305
-13.623495,26,226.799472
51.556944,85,227.149688
74.866989,85,227.489725
1.191753,36,227.686286
8.595536,41,227.897668
-10.893835,28,228.092913
-13.923423,26,228.282797
93.95048,85,228.630694
-1.915131,35,228.834679
35.970816,53,229.096385
10.560789,40,229.333731
-13.708866,26,229.526884
-10.875319,28,229.727643
0.446582,36,229.951008
-15.357626,25,230.137364
-13.258828,26,230.331677
46.945538,85,230.690129
-0.939425,36,230.910465
58.089861,70,231.172241
17.099395,45,231.384858
30.371571,55,231.64315
12.182732,85,231.998837
78.280805,85,232.352795
-15.354237,25,232.547624
-8.48237,85,232.910568
72.543608,85,233.297855
-15.345439,25,233.484558
-14.060716,26,233.686852
-12.637279,28,233.879122
-15.42233,25,234.068127
41.591607,51,234.320885
-1.423413,35,234.561713
31.557914,85,234.912842
80.378516,85,235.279888
-15.420958,25,235.471634
-15.677244,25,235.664606
-5.745747,32,235.87821
-15.341042,26,236.071044
-14.202492,26,236.272451
6.674968,39,236.528285
-12.176607,27,236.738885
-16.189321,25,236.921129
24.09436,85,237.282167
32.725206,85,237.64172
71.700272,85,237.983108
-30.160984,85,238.34365
27.492388,85,238.704403
-15.344292,25,238.904608
30.786514,85,239.28651
-13.785672,27,239.481577
14.562474,43,239.754635
-15.422746,25,239.999753
50.283783,65,240.337772
33.593247,85,240.693563
8.972375,85,241.014292
23.181052,46,241.248108
-37.128317,85,241.608874
76.718923,85,241.980836
60.526593,80,242.326722
-14.984063,26,242.525071
12.030233,40,242.776782
39.637907,67,243.081042
34.04039,85,243.436924
-2.62503,34,243.626737
0.739226,36,243.856616
63.454247,85,244.219813
-13.918522,27,244.419528
-12.232083,29,244.606971
-9.089877,30,244.802404
19.553619,85,245.16219
-0.027989,36,245.382891
-15.346217,25,245.554084
-14.002887,26,245.738823
-16.295369,85,246.080347
10.072357,41,246.327934
64.280699,85,246.68813
-11.004929,30,246.910277
-15.936584,25,247.094877
17.715312,45,247.320258
-15.345439,25,247.498778
-20.003958,85,247.855895
-3.663246,33,248.062068
34.911051,59,248.348102
9.187916,41,248.571979
-15.345439,25,248.750812
-8.655854,30,248.97122
-10.018626,28,249.165009
-13.611149,85,249.528751
-15.41013,25,249.713294
26.290569,50,249.974297
-2.134316,35,250.192646
70.976682,85,250.53763
47.789227,85,250.877112
-16.190445,25,251.053891
10.208595,41,251.266835
7.519313,39,251.487773
-12.57581,27,251.687143
46.05383,85,252.063281
-15.404585,25,252.265941
-2.05974,35,252.479145
-8.86879,29,252.683333
-12.327429,85,253.047307
-8.909973,85,253.426919
75.938749,85,253.739121
-9.940174,30,253.929628
-2.077198,35,254.135183
14.181298,85,254.48412
-38.293523,85,254.852981
-16.656926,25,255.035769
62.729379,85,255.389208
12.713607,42,255.643967
-6.24989,31,255.842186
-9.881758,30,256.040186
-15.345439,25,256.22125
-0.778516,34,256.44683
-15.415514,25,256.660858
35.621198,85,257.014607
-2.806336,34,257.224123
-15.360743,25,257.415878
-2.251548,35,257.631375
2.328043,37,257.850461
-4.300079,34,258.068068
-15.733572,85,258.425834
-13.79262,27,258.611745
-11.802091,27,258.802653
30.292721,53,259.074145
5.133177,37,259.290949
1.711801,36,259.508881
31.446043,54,259.769354
15.990556,85,260.15219
38.706102,85,260.498816
-15.37061,25,260.688308
-15.345439,25,260.864891
5.424747,38,261.083606
55.421934,81,261.42818
68.36018,85,261.744892
-14.648853,26,261.922951
-13.355434,26,262.1109
-9.224184,85,262.467241
85.756506,85,262.814194
-7.286711,32,263.021135
-15.493731,25,263.210629
-4.357402,34,263.423339
-10.987703,30,263.621379
1.332128,35,263.830018
