#{"t_start": 1753348350.973733, "env_id": "None"}
r,l,t
323.017852,84,8965.22918
310.973538,84,8966.166399
313.209344,84,8967.100671
311.335392,84,8968.014084
310.14965,84,8968.933983
295.500395,84,8969.856292
293.501149,84,8970.674233
311.504342,84,8971.575825
316.228867,84,8972.51117
303.144108,84,8973.342388
298.660997,84,8974.285246
286.359321,84,8975.23042
313.37107,84,8976.179354
298.471454,84,8977.108321
268.042339,84,8978.053033
334.98038,84,8978.994954
298.947389,84,8979.929393
337.88556,84,8980.883081
325.521591,84,8981.815051
320.423882,84,8982.758131
305.296606,84,8983.706095
319.305128,84,8984.639178
327.570887,84,8985.63131
323.961819,84,8986.554142
327.284654,84,8987.506515
283.987264,84,8988.476699
313.327187,84,8989.481734
320.42494,84,8990.46528
326.842942,84,8991.434866
316.708795,84,8992.391372
312.033592,84,8993.354159
318.670447,84,8994.311667
299.685255,84,8995.266053
318.590415,84,8996.195585
307.768697,84,8997.127558
320.255788,84,8998.052797
321.192204,84,8999.011982
333.043688,84,8999.972815
334.723842,84,9000.914802
332.388099,84,9001.834819
320.107292,84,9002.776888
321.138714,84,9003.727571
308.510345,84,9004.628072
300.258757,84,9005.561662
321.39416,84,9006.508809
306.286945,84,9007.448051
332.321439,84,9008.373806
320.639992,84,9009.298712
313.110729,84,9010.2287
328.554081,84,9011.175757
336.846088,84,9012.11525
316.125314,84,9013.036199
316.255272,84,9013.989306
319.126473,84,9014.913164
312.76402,84,9015.864793
323.823668,84,9016.81961
313.144648,84,9017.752985
210.349271,84,9018.701142
315.868259,84,9019.679018
320.292423,84,9020.636703
334.815875,84,9021.561461
316.0831,84,9022.494414
311.303297,84,9023.438491
328.41002,84,9024.363045
308.052039,84,9025.318119
330.097587,84,9026.301211
312.536904,84,9027.243067
313.727331,84,9028.174757
328.715474,84,9029.136579
306.933301,84,9030.091856
277.032049,84,9031.028687
318.274977,84,9031.99178
303.428085,84,9032.959019
305.811241,84,9033.936465
292.885684,84,9034.886129
330.485,84,9035.81513
340.151404,84,9036.739064
296.161314,84,9037.675022
318.686001,84,9038.62727
321.202276,84,9039.59299
300.139202,84,9040.507192
340.31412,84,9041.435023
328.047908,84,9042.400792
325.988445,84,9043.338944
308.212586,84,9044.288958
336.074592,84,9045.238727
332.934572,84,9046.188224
324.490651,84,9047.129719
326.187863,84,9048.086327
332.529151,84,9049.004117
310.863894,84,9049.861732
311.262178,84,9050.806435
293.826113,84,9051.787594
287.729554,84,9052.759852
273.197627,84,9053.681689
290.048843,84,9054.620926
316.846463,84,9055.557078
318.075821,84,9056.520481
325.778878,84,9057.469734
271.353469,84,9058.458548
331.9423,84,9059.426041
302.347959,84,9060.336284
319.468104,84,9061.225209
334.48312,84,9062.16468
321.084896,84,9063.079059
327.72681,84,9064.026517
330.616348,84,9064.998564
281.708531,84,9065.972451
314.111049,84,9066.917459
300.84577,84,9067.871259
329.95041,84,9068.798584
313.343421,84,9069.754192
303.306855,84,9070.728331
283.811913,84,9071.645241
335.533705,84,9072.596781
320.135256,84,9073.571113
327.243114,84,9074.541517
327.361081,84,9075.49589
318.81707,84,9076.434366
194.054285,84,9077.38466
258.224902,84,9078.353113
331.226408,84,9079.305035
290.227983,84,9080.257364
320.552197,84,9081.128896
323.846757,84,9082.116472
315.81888,84,9083.045982
310.132972,84,9084.011278
321.956251,84,9084.973507
314.77986,84,9085.904966
327.715704,84,9086.836896
339.12697,84,9087.93206
306.700055,84,9088.881364
327.524456,84,9089.829013
302.669733,84,9090.758264
308.68524,84,9091.711829
