#{"t_start": 1744527226.6520722, "env_id": "None"}
r,l,t
-16.080206,25,163.652531
-15.345439,25,163.834351
-15.345439,25,164.021006
-15.750988,25,164.212343
-15.348115,25,164.390103
-12.470437,28,164.58457
-16.185886,25,164.777053
-15.345439,25,164.959238
-15.35633,25,165.141087
21.770138,85,165.480229
-15.394886,25,165.665247
-16.656926,25,165.846701
-15.345439,25,166.027105
-15.345439,25,166.21343
-15.345439,25,166.407641
-15.345439,25,166.597887
-15.345439,25,166.784406
-15.345439,25,166.964293
-15.345439,25,167.148389
-15.422331,25,167.335917
-12.621084,85,167.714721
9.259982,85,168.087659
-10.399397,30,168.339279
65.07442,84,168.702701
10.564836,39,168.932843
7.27535,85,169.261386
27.347412,85,169.623108
-15.346986,25,169.793624
-15.97332,25,169.98374
53.238112,85,170.326853
47.327684,85,170.739768
76.653047,85,171.09053
-10.278746,30,171.308384
-16.178565,25,171.484473
-15.350958,25,171.66953
-15.422331,25,171.869817
-15.342895,25,172.053204
-13.600505,28,172.249027
-16.097645,25,172.456816
-11.465138,29,172.6454
-16.290643,25,172.828661
4.957747,85,173.188248
-15.345439,25,173.389441
-15.34574,25,173.590827
-15.331076,26,173.773439
-16.417357,25,173.973262
97.647406,85,174.318496
-15.684613,25,174.507278
-16.361576,25,174.690863
-15.345439,25,174.898793
-16.656468,25,175.092448
-13.943365,26,175.298698
-16.048133,25,175.511122
20.830172,85,175.892287
-15.345439,25,176.115255
-15.345439,25,176.308976
-15.347195,25,176.501055
-13.938035,27,176.719877
-16.656468,25,176.920994
-16.055406,25,177.104334
-12.467634,28,177.32336
-15.345439,25,177.526132
38.959539,77,177.946625
42.146899,68,178.236695
-16.403197,25,178.427665
-12.513043,28,178.632656
31.537082,85,178.963692
56.432894,85,179.305453
-15.342895,25,179.496964
-15.345439,25,179.691365
85.4694,85,180.048108
-15.345439,25,180.238651
6.81261,85,180.592634
23.56153,85,180.945329
17.941644,85,181.299878
6.2452,85,181.658051
-15.688535,25,181.844262
-15.239507,26,182.031341
-14.169228,26,182.223375
-15.438172,25,182.424892
-15.345439,25,182.618587
124.384372,85,183.053649
27.659092,85,183.465084
-15.345439,25,183.657864
-15.337394,26,183.847515
-15.355868,25,184.028112
-15.345439,25,184.201335
53.161899,85,184.543373
33.526589,85,184.893012
-10.847117,30,185.088433
-15.413034,25,185.283459
-14.897767,26,185.500179
-15.458639,25,185.705324
-15.344133,25,185.898173
51.215443,85,186.282691
-9.797257,30,186.527166
-15.345439,25,186.722552
-16.662619,25,186.909301
34.217228,84,187.273551
-15.363507,25,187.460872
85.337886,79,187.820802
-15.35633,25,188.007291
-15.345439,25,188.203961
-16.656926,25,188.40321
-15.345439,25,188.599212
-15.809403,25,188.784951
-15.418765,25,188.970898
-13.585461,27,189.188018
41.376539,85,189.56471
-14.064996,27,189.759666
-15.358009,25,189.953803
-16.535191,25,190.139303
-15.52971,25,190.328819
20.174035,85,190.688883
44.105163,80,191.018254
-15.345439,25,191.207519
-15.345439,25,191.392584
-14.111758,26,191.5859
71.98438,79,191.990619
-15.388651,25,192.19457
-15.908802,25,192.411858
-15.345439,25,192.616342
-15.363807,26,192.81297
-15.577196,25,193.009741
-15.837664,25,193.210269
-15.345439,25,193.427775
-15.345439,25,193.632795
-15.346666,25,193.842724
-16.115665,25,194.026524
-15.371855,25,194.22019
-14.568031,27,194.441591
-16.081295,25,194.653543
-15.345439,25,194.867257
-15.563783,25,195.068823
-13.491769,27,195.272943
39.733687,80,195.634857
-12.945956,27,195.852883
-4.571082,33,196.10112
-14.208696,26,196.310058
-15.345439,25,196.554907
-16.665504,25,196.765598
-15.345439,25,196.978479
-15.346014,25,197.188673
-13.355033,28,197.410055
-15.409376,25,197.613676
-15.345439,25,197.80502
30.650236,85,198.18413
64.998557,79,198.554355
-15.382239,25,198.747805
-15.388774,25,198.958783
-15.41064,25,199.180282
-15.345513,25,199.383788
-15.350303,25,199.576123
-6.905083,32,199.81117
-15.351807,25,200.012882
67.380277,85,200.37389
-11.868524,29,200.622116
-16.558167,25,200.845785
-15.345439,25,201.040643
-15.345439,25,201.267878
-11.315308,28,201.48369
-13.61638,28,201.696119
-15.345439,25,201.907482
-15.907174,25,202.107907
-15.380736,25,202.312721
-15.35633,25,202.518938
-15.370579,25,202.706436
-15.482085,25,202.920044
-16.170915,25,203.119556
-15.346499,25,203.316659
-15.393144,26,203.528513
-15.345439,25,203.729367
-14.494373,26,203.935857
-15.345439,25,204.147538
-13.594311,28,204.372763
-15.345439,25,204.572883
-15.345469,25,204.789172
-15.40325,25,204.998927
-15.351112,25,205.205936
-15.351326,25,205.433127
-15.345439,25,205.636956
-15.350306,25,205.829345
-15.522066,25,206.034286
-16.098127,25,206.240398
-15.680457,25,206.43319
-15.906689,25,206.647773
-14.314556,26,206.867602
-15.614876,25,207.086522
-15.615184,25,207.286416
-15.345439,25,207.486299
-15.971912,25,207.688768
-15.355152,25,207.890046
-16.098846,25,208.092278
-15.345439,25,208.284691
-15.345439,25,208.48093
-15.345439,25,208.738059
-15.345439,25,208.999863
-15.004153,26,209.226352
-15.374153,26,209.458665
-15.35633,25,209.690537
-15.345439,25,209.898043
-11.957314,27,210.182939
-16.663082,25,210.421313
-15.345987,25,210.666001
7.312513,85,211.111002
-9.780911,30,211.387942
-15.345439,25,211.603262
-15.35633,25,211.81491
-15.331076,26,212.0362
-16.273063,25,212.2693
-15.774984,25,212.560531
-15.346568,25,212.782349
-15.345439,25,213.001096
-15.623016,25,213.205076
-15.346666,25,213.411503
-15.350958,25,213.649069
-15.4802,25,213.843495
48.713259,84,214.253104
21.241739,85,214.625642
-15.436973,25,214.829547
-13.747148,27,215.029506
-15.614876,25,215.238589
-15.345439,25,215.433207
-12.498212,28,215.651383
-14.225196,26,215.871118
10.739466,85,216.301157
-15.589592,25,216.503375
-15.385881,25,216.721581
-15.347195,25,216.923991
-15.345439,25,217.147043
-15.835082,25,217.367099
-16.082031,25,217.55147
-16.405884,25,217.741897
-16.53443,25,217.929336
56.589422,76,218.273859
-14.69603,26,218.476461
-15.837664,25,218.67418
-15.345439,25,218.865741
-12.086608,85,219.235155
34.045465,85,219.600252
-15.34994,25,219.787404
-16.053264,25,219.964866
-16.170333,25,220.14806
-15.837664,25,220.332199
-15.345439,25,220.515485
-15.351953,25,220.701776
-15.345439,25,220.889432
33.830024,84,221.249131
-15.345439,25,221.441189
-15.417822,25,221.631804
-15.352367,25,221.819199
-15.345439,25,222.009468
-15.345439,25,222.194393
-15.345987,25,222.389796
-15.495009,25,222.579408
-15.345439,25,222.760836
-15.52971,25,222.949065
-15.345439,25,223.146895
54.823281,85,223.513536
-15.345439,25,223.704566
-15.414727,25,223.890506
-15.475764,25,224.084161
-16.450745,25,224.270776
-15.918129,25,224.454537
-16.541146,25,224.640304
-15.344239,25,224.830313
-15.372278,25,225.028146
54.167189,85,225.404992
-11.833639,28,225.602601
44.912839,85,225.970781
-15.345439,25,226.157397
-16.668067,25,226.345492
-15.418765,25,226.528408
-15.352367,25,226.712088
-15.345439,25,226.90022
-15.345439,25,227.090806
-15.460139,25,227.282023
-15.345439,25,227.47661
-15.345439,25,227.669752
-15.344133,25,227.860737
75.332282,85,228.209529
46.713342,70,228.52123
-15.591198,25,228.708743
-15.345439,25,228.885104
59.54985,80,229.216712
-15.347641,25,229.406532
-15.347195,25,229.598577
-15.933523,25,229.780923
-15.345439,25,229.961263
-16.656468,25,230.159487
-16.080206,25,230.347055
-15.34528,25,230.546942
47.90846,85,230.911818
-15.475611,25,231.111368
19.993601,85,231.46055
-15.369046,25,231.643387
66.774465,85,232.014705
-15.422331,25,232.212072
-15.350958,25,232.397187
-16.656926,25,232.590508
-15.345439,25,232.782257
-16.545357,25,232.971303
49.707917,73,233.297722
61.301437,79,233.660762
-10.2673,30,233.862534
-15.351112,25,234.050462
-15.331076,26,234.242847
-14.064292,27,234.438481
-15.41946,25,234.629372
5.365321,85,234.994853
-15.351112,25,235.183566
-16.656949,25,235.369605
-12.467634,28,235.594847
-15.349936,25,235.814075
33.304525,85,236.328134
-15.345439,25,236.497186
61.343395,67,236.761488
-15.345439,25,236.944745
3.720044,85,237.237018
1.825335,37,237.430748
-12.082668,28,237.603378
36.228955,85,237.892466
-16.656468,25,238.059902
-15.342109,26,238.25053
-15.620297,25,238.416449
-15.351953,25,238.584841
-15.345439,25,238.75106
-15.345839,25,238.929784
-15.087029,26,239.098071
-15.341433,26,239.273896
44.056822,85,239.574503
-7.883638,31,239.77087
-15.345439,25,239.947198
-15.345439,25,240.111528
-15.859266,25,240.278763
-9.970571,30,240.471577
-9.801308,30,240.656932
-15.52971,25,240.834895
-15.359298,25,241.006519
-13.942411,27,241.195808
29.431974,85,241.55018
-1.667947,35,241.806519
-16.171283,25,242.01563
-13.600509,28,242.299527
-15.345439,25,242.510761
13.745431,85,242.891135
-15.753499,25,243.131679
-15.347641,25,243.35077
-15.345439,25,243.554646
-15.345439,25,243.756243
68.618684,85,244.148746
-15.345439,25,244.380629
-15.540012,25,244.59613
-16.656926,25,244.797271
-15.346666,25,245.239156
42.298313,82,245.56915
-15.345439,25,245.764613
6.341232,85,246.118277
25.877346,85,246.457151
-16.098127,25,246.661771
19.271807,85,246.992083
63.898705,61,247.276062
-15.346666,25,247.448805
-6.71671,32,247.642729
-15.345346,25,247.811315
-15.345439,25,247.978384
-4.744901,85,248.332026
-15.345439,25,248.520894
63.402648,85,248.861335
-14.424194,27,249.048034
-15.617545,25,249.228726
-15.380736,25,249.413768
-9.745437,85,249.77759
-15.345439,25,249.965624
-15.358009,25,250.15258
-14.884879,26,250.33243
-15.331076,26,250.51028
-15.345439,25,250.693959
-14.935846,26,250.879121
105.829026,85,251.24972
27.80689,53,251.497645
-15.337394,26,251.685003
-15.413861,25,251.876056
65.800774,85,252.245219
16.810998,85,252.601787
-15.345464,25,252.779741
-15.333425,26,252.961947
-15.408878,25,253.152351
-16.656468,25,253.336988
59.498921,85,253.704407
-15.345439,25,253.892274
-12.467634,28,254.079131
-15.345439,25,254.261331
-15.345439,25,254.457451
-15.345439,25,254.644856
39.064146,85,255.034147
-16.53441,25,255.228643
-15.345439,25,255.418448
-15.723475,25,255.623075
-12.605052,27,255.82697
-15.222401,26,256.0141
-16.405919,25,256.202859
-15.345439,25,256.388942
6.521179,85,256.730169
-15.345439,25,256.937202
-5.401821,85,257.308041
-16.200256,25,257.496011
-13.65299,27,257.687556
10.016597,85,258.057788
55.335195,69,258.394473
47.583137,85,258.760164
50.208233,84,259.111461
-14.892222,26,259.293143
75.646895,85,259.719195
-15.345439,25,259.936206
-15.345439,25,260.164167
-16.534831,25,260.382211
