time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
2214,9,35,0.9158680000000002,46.028812514285725,227,63.25714285714286,1.3339030742645264,0.0001,528
2299,10,36,0.9126380000000002,47.09467750000001,227,63.861111111111114,0.9607235193252563,0.0001,549
2384,10,37,0.9094080000000001,47.3472285945946,227,64.43243243243244,1.0876193046569824,0.0001,570
2415,10,38,0.90823,45.95992818421053,226,63.55263157894737,3.102438449859619,0.0001,578
2445,10,39,0.90709,44.61981212820513,224,62.69230769230769,1.1606172323226929,0.0001,586
2473,11,40,0.9060259999999999,43.220514475,222,61.825,1.0571292638778687,0.0001,593
2502,11,41,0.9049239999999998,41.936590975609754,221,61.02439024390244,4.342581272125244,0.0001,600
2587,11,42,0.9016939999999998,42.38939969047619,221,61.595238095238095,0.9940418004989624,0.0001,621
2619,11,43,0.9004779999999997,41.34475518604651,220,60.906976744186046,1.5210604667663574,0.0001,629
2647,12,44,0.8994139999999996,40.1645436590909,218,60.15909090909091,0.8304763436317444,0.0001,636
2680,12,45,0.8981600000000005,39.25550882222222,217,59.55555555555556,0.8083431720733643,0.0001,644
2708,12,46,0.8970960000000004,38.18111069565217,215,58.869565217391305,4.505910873413086,0.0001,651
2738,12,47,0.8959560000000004,37.24003172340426,214,58.255319148936174,0.5890339612960815,0.0001,659
2766,12,48,0.8948920000000004,36.233943375,213,57.625,0.8142560720443726,0.0001,666
2795,13,49,0.8937900000000003,35.30637969387755,210,57.04081632653061,6.728370666503906,0.0001,673
2822,13,50,0.8927640000000003,34.341490500000006,209,56.44,2.5329885482788086,0.0001,680
2850,13,51,0.8917000000000004,33.4519087254902,207,55.88235294117647,0.5781211853027344,0.0001,687
2878,13,52,0.8906360000000003,32.60287075000001,205,55.34615384615385,2.4204061031341553,0.0001,694
2905,14,53,0.8896100000000003,31.732518547169818,203,54.81132075471698,0.7576983571052551,0.0001,701
2933,14,54,0.8885460000000004,30.93828205555556,202,54.31481481481482,2.9451310634613037,0.0001,708
3018,14,55,0.8853160000000003,31.526175218181827,204,54.872727272727275,0.7329320311546326,0.0001,729
3048,15,56,0.8841760000000002,30.83710614285714,203,54.42857142857143,4.18652868270874,0.0001,736
3133,15,57,0.8809460000000001,31.773632719298245,204,54.96491228070175,0.9431731700897217,0.0001,758
3161,15,58,0.879882,31.040819344827586,203,54.5,0.9224660396575928,0.0001,765
3192,15,59,0.878704,30.431654084745762,202,54.101694915254235,0.6309407949447632,0.0001,772
3277,16,60,0.8754739999999999,30.99055506666667,203,54.61666666666667,0.5152832865715027,0.0001,794
3362,16,61,0.8722439999999999,32.09987750819673,203,55.114754098360656,2.423598289489746,0.0001,815
3393,16,62,0.8710659999999997,31.48668133870968,202,54.725806451612904,0.8619340658187866,0.0001,823
3478,17,63,0.8678359999999997,31.854223015873018,203,55.20634920634921,5.50883674621582,0.0001,844
3563,17,64,0.8646059999999995,32.1926791875,204,55.671875,4.5974040031433105,0.0001,865
3589,17,65,0.8636179999999997,31.485914153846153,203,55.215384615384615,2.116705894470215,0.0001,872
3617,17,66,0.8625539999999997,30.84356886363636,202,54.803030303030305,0.8704609274864197,0.0001,879
3647,18,67,0.8614139999999996,30.264259746268657,201,54.43283582089552,0.6660264730453491,0.0001,886
3677,18,68,0.8602739999999995,29.69943669117647,201,54.0735294117647,0.5706753134727478,0.0001,894
3762,18,69,0.8570440000000005,30.652391333333334,202,54.52173913043478,0.8579502701759338,0.0001,915
3847,18,70,0.8538140000000004,31.780812942857146,203,54.957142857142856,2.1413254737854004,0.0001,936
3877,19,71,0.8526740000000004,31.21636614084507,202,54.605633802816904,0.6299468874931335,0.0001,944
3962,19,72,0.8494440000000003,31.63340648611111,203,55.02777777777778,2.4492578506469727,0.0001,965
3990,19,73,0.8483800000000002,31.049058273972598,203,54.657534246575345,1.1037408113479614,0.0001,972
4075,19,74,0.8451500000000002,31.585716662162156,204,55.067567567567565,0.4771224856376648,0.0001,993
4102,20,75,0.8441240000000002,30.990646199999997,203,54.693333333333335,3.367896556854248,0.0001,1000
4135,20,76,0.84287,30.569248710526313,203,54.4078947368421,0.9040603637695312,0.0001,1008
4165,20,77,0.8417299999999999,30.061488025974025,202,54.09090909090909,4.188891887664795,0.0001,1016
4197,20,78,0.8405139999999998,29.652415730769228,202,53.80769230769231,0.5116448402404785,0.0001,1024
4225,20,79,0.8394499999999998,29.12251308860759,202,53.48101265822785,0.8401452898979187,0.0001,1031
4310,21,80,0.8362199999999997,30.053718687499998,203,53.875,0.5605905055999756,0.0001,1052
4395,21,81,0.8329899999999997,30.815153913580247,204,54.25925925925926,0.6585845351219177,0.0001,1073
4426,21,82,0.8318119999999996,30.36801625609756,203,53.97560975609756,1.0719784498214722,0.0001,1081
4452,21,83,0.8308239999999996,29.84360130120482,203,53.63855421686747,2.18708872795105,0.0001,1087
4481,22,84,0.8297219999999995,29.36987579761905,202,53.345238095238095,0.5310356616973877,0.0001,1095
4511,22,85,0.8285820000000005,28.93128794117647,202,53.07058823529412,1.009026050567627,0.0001,1102
4596,22,86,0.8253520000000004,29.263456802325578,203,53.44186046511628,2.5819714069366455,0.0001,1123
4628,22,87,0.8241360000000002,28.880996586206894,203,53.195402298850574,1.0320216417312622,0.0001,1131
4713,23,88,0.8209060000000001,29.69268606818182,203,53.55681818181818,2.1202797889709473,0.0001,1153
4798,23,89,0.8176760000000002,30.132666089887643,204,53.91011235955056,0.527736246585846,0.0001,1174
4883,23,90,0.8144460000000001,30.54151624444445,205,54.25555555555555,0.8456052541732788,0.0001,1195
4915,23,91,0.8132299999999999,30.17017363736264,205,54.010989010989015,0.8193814754486084,0.0001,1203
4948,24,92,0.8119759999999997,29.84231582608696,204,53.78260869565217,0.699539065361023,0.0001,1211
4974,24,93,0.8109879999999998,29.368970376344087,204,53.483870967741936,0.686150074005127,0.0001,1218
5059,24,94,0.8077579999999998,29.78371488297872,205,53.819148936170215,2.2830209732055664,0.0001,1239
5091,24,95,0.8065419999999995,29.42319825263158,205,53.589473684210525,0.3415880501270294,0.0001,1247
5117,25,96,0.8055539999999997,28.96940520833333,204,53.302083333333336,2.040916919708252,0.0001,1254
5144,25,97,0.8045279999999997,28.54303337113402,204,53.03092783505155,0.4825330972671509,0.0001,1260
5229,25,98,0.8012979999999996,29.230264459183672,204,53.357142857142854,2.226259708404541,0.0001,1282
5260,25,99,0.8001200000000005,28.888008383838383,204,53.13131313131313,0.6895688772201538,0.0001,1289
5290,25,100,0.7989800000000005,28.523466669999998,204,52.9,0.7127160429954529,0.0001,1297
5318,26,101,0.7979160000000004,27.771978109999996,203,52.33,0.796927809715271,0.0001,1304
5349,26,102,0.7967380000000003,26.798207419999994,203,51.79,0.5551638603210449,0.0001,1312
5377,26,103,0.7956740000000003,26.752778819999993,203,51.77,0.4575290083885193,0.0001,1319
5462,26,104,0.7924440000000003,27.895451219999998,203,52.33,2.2734804153442383,0.0001,1340
5494,26,105,0.791228,27.165114109999994,203,51.8,2.1734869480133057,0.0001,1348
5527,27,106,0.7899739999999998,27.201661809999997,203,51.82,9.552472114562988,0.0001,1356
5612,27,107,0.7867439999999998,26.693176819999994,204,51.82,2.0769824981689453,0.0001,1377
5639,27,108,0.7857179999999998,26.01688007,203,51.24,0.6090236902236938,0.0001,1384
5666,27,109,0.7846919999999998,25.91812442999999,203,51.18,0.4994431436061859,0.0001,1391
5697,28,110,0.7835139999999997,25.029597649999996,203,50.64,4.566471099853516,0.0001,1399
5726,28,111,0.7824119999999997,25.022894939999997,202,50.63,0.38039064407348633,0.0001,1406
5756,28,112,0.7812719999999995,24.019586090000004,202,50.08,2.555241346359253,0.0001,1413
5841,28,113,0.7780419999999996,23.87356315,203,50.08,0.5562236309051514,0.0001,1435
5926,29,114,0.7748120000000005,23.82648733,203,50.08,0.3746984004974365,0.0001,1456
6011,29,115,0.7715820000000004,23.87280387,204,50.08,0.5759633183479309,0.0001,1477
6096,29,116,0.7683520000000004,24.28339812,204,50.58,2.963909864425659,0.0001,1498
6124,29,117,0.7672880000000004,23.217070970000005,204,50.01,0.4542405605316162,0.0001,1505
6209,30,118,0.7640580000000003,22.536302060000004,204,50.01,0.48128071427345276,0.0001,1527
6294,30,119,0.7608280000000003,22.240644039999996,205,50.01,2.5306568145751953,0.0001,1548
6324,30,120,0.7596880000000001,21.493404739999995,204,49.46,2.717778205871582,0.0001,1555
6409,31,121,0.7564580000000001,21.74592749,205,49.46,4.709617614746094,0.0001,1577
6435,31,122,0.7554700000000002,21.57731896,205,49.38,2.6732733249664307,0.0001,1583
6461,31,123,0.7544820000000002,20.493685130000003,205,48.79,4.407464981079102,0.0001,1590
6494,31,124,0.753228,20.63909384,204,48.86,0.5725529193878174,0.0001,1598
6579,32,125,0.7499979999999999,21.672863680000006,205,49.43,2.824124336242676,0.0001,1619
6607,32,126,0.748934,21.68409286,205,49.43,2.5699806213378906,0.0001,1626
6641,32,127,0.7476419999999997,21.056191440000003,205,48.92,4.675547122955322,0.0001,1635
6670,32,128,0.7465399999999996,20.991080940000003,204,48.89,0.46753987669944763,0.0001,1642
6699,32,129,0.7454379999999996,19.69155772,204,48.33,0.6314765214920044,0.0001,1649
6726,32,130,0.7444119999999996,18.8366435,204,47.75,0.6037678718566895,0.0001,1656
6757,33,131,0.7432339999999995,18.84815372,203,47.75,3.867191791534424,0.0001,1664
6787,33,132,0.7420940000000005,18.83498352,203,47.74,2.1453070640563965,0.0001,1671
6872,33,133,0.7388640000000004,18.83168766,204,47.74,2.333221912384033,0.0001,1692
6900,33,134,0.7378000000000005,17.85391239,203,47.17,0.7453011274337769,0.0001,1699
6928,34,135,0.7367360000000005,17.790522329999998,203,47.14,1.0138026475906372,0.0001,1706
6955,34,136,0.7357100000000005,16.81469727,202,46.56,2.5909836292266846,0.0001,1713
6983,34,137,0.7346460000000004,16.141753010000002,202,45.99,0.18647229671478271,0.0001,1720
7011,34,138,0.7335820000000004,16.080683210000004,201,45.96,0.766493558883667,0.0001,1727
7096,35,139,0.7303520000000003,17.063602720000002,202,46.51,0.4189455509185791,0.0001,1748
7181,35,140,0.7271220000000003,17.692436479999998,203,47.08,0.5132051706314087,0.0001,1770
7266,35,141,0.7238920000000002,18.71087435,203,47.64,5.924079418182373,0.0001,1791
7351,35,142,0.7206620000000001,18.504620699999997,204,47.64,0.549959659576416,0.0001,1812
7378,36,143,0.7196360000000002,18.397462209999997,204,47.59,0.4333203434944153,0.0001,1819
7409,36,144,0.718458,18.45160034,203,47.62,4.415822505950928,0.0001,1827
7440,36,145,0.7172799999999999,18.41442644,203,47.6,2.5750346183776855,0.0001,1834
7525,36,146,0.7140499999999999,19.15637995,204,48.17,2.279695510864258,0.0001,1856
7551,36,147,0.713062,19.07957269,204,48.13,2.380993127822876,0.0001,1862
7636,37,148,0.7098319999999999,20.26206264,204,48.7,0.42872560024261475,0.0001,1883
7662,37,149,0.708844,20.217696880000002,204,48.67,0.6596893668174744,0.0001,1890
7747,37,150,0.705614,21.019800600000003,205,49.25,4.397594928741455,0.0001,1911
7774,37,151,0.704588,21.00002955,204,49.24,2.3881030082702637,0.0001,1918
7859,38,152,0.7013579999999998,21.969296430000004,205,49.81,0.5370703935623169,0.0001,1939
7886,38,153,0.7003319999999998,21.975403750000005,205,49.81,2.3383677005767822,0.0001,1946
7971,38,154,0.6971019999999999,22.795228370000007,205,50.38,0.45746955275535583,0.0001,1967
7999,38,155,0.6960379999999997,22.04870474,205,49.81,1.9270617961883545,0.0001,1974
8033,39,156,0.6947459999999995,22.117252470000004,205,49.85,0.3624557852745056,0.0001,1983
8066,39,157,0.6934920000000004,21.26129352,205,49.33,2.535313129425049,0.0001,1991
8097,39,158,0.6923140000000003,21.325805050000003,204,49.36,0.34391483664512634,0.0001,1999
8124,39,159,0.6912880000000003,21.244557990000004,204,49.32,2.427478790283203,0.0001,2005
8152,39,160,0.6902240000000004,20.489820650000002,203,48.75,0.4002460241317749,0.0001,2012
8185,40,161,0.6889700000000001,19.501596759999998,203,48.23,6.493864059448242,0.0001,2021
8213,40,162,0.6879060000000001,19.44568031,203,48.2,2.270226001739502,0.0001,2028
8240,40,163,0.6868800000000002,18.768902190000002,203,47.62,1.9931824207305908,0.0001,2034
8268,40,164,0.6858160000000001,18.124281,202,47.05,2.544670820236206,0.0001,2041
8296,40,165,0.684752,18.14779499,202,47.07,0.7475326061248779,0.0001,2048
8323,41,166,0.6837260000000002,18.14084585,201,47.06,4.3978776931762695,0.0001,2055
8350,41,167,0.6827000000000001,18.09112816,201,47.03,0.5150049328804016,0.0001,2062
8377,41,168,0.6816740000000002,18.043040970000003,201,47.0,0.5163544416427612,0.0001,2069
8407,41,169,0.6805340000000001,17.024178420000002,201,46.45,2.590797185897827,0.0001,2076
8492,42,170,0.6773040000000001,16.559050270000004,201,46.45,0.3627125024795532,0.0001,2097
8577,42,171,0.674074,17.191389810000004,201,47.0,2.7520968914031982,0.0001,2119
8606,42,172,0.6729719999999999,16.484853550000004,200,46.44,0.6375983357429504,0.0001,2126
8633,43,173,0.6719459999999999,16.469545270000005,200,46.43,0.31423354148864746,0.0001,2133
8662,43,174,0.670844,15.660396220000004,199,45.87,0.8348257541656494,0.0001,2140
8691,43,175,0.6697419999999998,15.692192310000003,199,45.89,2.029125690460205,0.0001,2147
8720,43,176,0.6686399999999999,15.603998550000004,198,45.85,2.6203322410583496,0.0001,2154
8746,44,177,0.6676519999999999,15.54308573,198,45.81,0.6043617129325867,0.0001,2161
8774,44,178,0.6665879999999998,15.44858467,197,45.77,1.9227542877197266,0.0001,2168
8801,44,179,0.665562,15.44097338,197,45.76,2.082886219024658,0.0001,2175
8828,44,180,0.6645359999999999,14.272632490000001,197,45.18,0.22430914640426636,0.0001,2181
8859,44,181,0.6633579999999999,13.29996705,196,44.64,0.5292531847953796,0.0001,2189
8887,45,182,0.6622939999999998,13.252290999999998,196,44.61,0.42091190814971924,0.0001,2196
8972,45,183,0.6590639999999997,14.209404,196,45.2,3.783770799636841,0.0001,2217
9001,45,184,0.6579619999999997,14.21406432,196,45.2,0.5744119882583618,0.0001,2225
9027,45,185,0.6569739999999997,14.15381806,196,45.16,2.0629196166992188,0.0001,2231
9112,46,186,0.6537439999999997,14.35016225,196,45.16,0.954731822013855,0.0001,2252
9141,46,187,0.6526419999999996,14.284487940000002,196,45.13,2.3905551433563232,0.0001,2260
9168,46,188,0.6516159999999998,13.159119620000002,195,44.55,2.7616496086120605,0.0001,2266
9194,47,189,0.6506279999999998,12.32644659,195,43.96,0.4182335138320923,0.0001,2273
9220,47,190,0.6496399999999998,11.52376994,195,43.37,0.5096265077590942,0.0001,2279
9248,47,191,0.6485759999999998,11.44633605,195,43.33,0.3710322976112366,0.0001,2286
9276,47,192,0.6475119999999998,11.335443439999999,194,43.28,4.644501686096191,0.0001,2293
9361,47,193,0.6442819999999998,11.930426709999999,195,43.87,0.5154626965522766,0.0001,2315
9387,48,194,0.6432939999999998,11.101295569999998,194,43.28,0.5665221810340881,0.0001,2321
9419,48,195,0.6420779999999997,11.10024194,194,43.28,0.441525936126709,0.0001,2329
9449,48,196,0.6409379999999996,11.16717414,194,43.32,2.412230968475342,0.0001,2337
9476,48,197,0.6399119999999996,11.161953750000002,194,43.32,2.456887722015381,0.0001,2343
9502,48,198,0.6389239999999996,10.062032690000002,194,42.73,0.5688295364379883,0.0001,2350
9587,49,199,0.6356939999999995,11.071529270000006,194,43.27,0.6768603324890137,0.0001,2371
9617,49,200,0.6345540000000005,11.077460350000003,194,43.27,0.5103877782821655,0.0001,2379
9643,49,201,0.6335659999999995,11.044763060000003,194,43.25,0.4591107964515686,0.0001,2385
9672,49,202,0.6324639999999995,11.0110672,194,43.23,0.43533873558044434,0.0001,2392
9701,50,203,0.6313620000000004,11.028806820000002,193,43.24,4.32504940032959,0.0001,2400
9730,50,204,0.6302600000000005,9.87309604,193,42.68,0.3118355870246887,0.0001,2407
9815,50,205,0.6270300000000004,10.798024300000002,194,43.21,0.7431106567382812,0.0001,2428
9842,50,206,0.6260040000000004,10.689544170000001,193,43.15,2.2913713455200195,0.0001,2435
9868,50,207,0.6250160000000005,9.981615399999999,193,42.56,0.2998879551887512,0.0001,2441
9897,51,208,0.6239140000000005,10.003220370000001,193,42.58,3.959834575653076,0.0001,2449
9924,51,209,0.6228880000000006,10.00766799,193,42.58,4.084610462188721,0.0001,2455
9951,51,210,0.6218620000000005,9.93636615,193,42.54,0.3394697904586792,0.0001,2462
9979,51,211,0.6207980000000005,9.92180255,192,42.53,0.4668790102005005,0.0001,2469
10007,51,212,0.6197340000000005,9.87903204,192,42.51,1.1713656187057495,0.0001,2476
10034,52,213,0.6187080000000005,9.136171449999999,192,41.93,3.1525278091430664,0.0001,2483
10119,52,214,0.6154780000000004,8.594841850000002,192,41.93,4.998244285583496,0.0001,2504
10204,52,215,0.6122480000000003,8.568846130000003,193,41.93,0.8152421712875366,0.0001,2525
10234,53,216,0.6111080000000003,8.04057219,192,41.38,1.1069530248641968,0.0001,2533
10264,53,217,0.6099680000000003,8.076739850000003,192,41.4,4.587019920349121,0.0001,2540
10291,53,218,0.6089420000000003,7.505026490000001,192,40.82,1.060503363609314,0.0001,2547
10376,53,219,0.6057120000000001,7.635038530000002,193,40.82,0.9160658717155457,0.0001,2568
10407,53,220,0.6045340000000001,7.652649100000001,192,40.83,4.455970764160156,0.0001,2576
10492,54,221,0.601304,7.2442461100000015,193,40.83,2.4280529022216797,0.0001,2597
10577,54,222,0.598074,7.6652594300000025,193,41.42,0.5400193333625793,0.0001,2619
10662,54,223,0.5948439999999998,7.995289840000001,193,42.01,0.8965463042259216,0.0001,2640
10747,55,224,0.5916139999999999,8.106423070000002,194,42.53,0.7426434755325317,0.0001,2661
10832,55,225,0.5883839999999998,8.005768560000002,194,42.53,2.6016111373901367,0.0001,2682
10917,55,226,0.5851539999999996,8.911396020000002,195,43.1,0.4230239689350128,0.0001,2704
11002,56,227,0.5819239999999997,9.378448640000002,195,43.61,2.707489490509033,0.0001,2725
11030,56,228,0.5808599999999996,9.363338940000002,195,43.6,2.593688726425171,0.0001,2732
11115,56,229,0.5776300000000005,10.60078581,195,44.16,4.843118667602539,0.0001,2753
11143,56,230,0.5765659999999995,10.603765180000003,195,44.17,1.134836196899414,0.0001,2760
11173,57,231,0.5754260000000004,10.586240840000002,195,44.16,2.628842353820801,0.0001,2768
11258,57,232,0.5721960000000004,11.553976440000001,195,44.71,2.4784696102142334,0.0001,2789
11289,57,233,0.5710180000000002,10.813945350000001,195,44.17,2.11072039604187,0.0001,2797
11374,58,234,0.5677880000000002,11.94557783,195,44.74,0.7005293965339661,0.0001,2818
11459,58,235,0.5645580000000001,12.66139783,196,45.31,3.861391067504883,0.0001,2839
11486,58,236,0.5635320000000001,12.667649740000002,196,45.31,6.391613483428955,0.0001,2846
11517,58,237,0.562354,12.707882050000002,195,45.34,0.907619833946228,0.0001,2854
11548,59,238,0.5611759999999999,12.766476720000004,195,45.37,0.41721436381340027,0.0001,2861
11633,59,239,0.5579459999999998,13.079010310000001,195,45.37,0.6557418704032898,0.0001,2883
11663,59,240,0.5568059999999998,12.487945970000004,195,44.82,2.6208763122558594,0.0001,2890
11690,59,241,0.5557799999999997,11.428298600000003,195,44.24,2.995896816253662,0.0001,2897
11775,60,242,0.5525499999999998,12.05544949,195,44.24,0.7264703512191772,0.0001,2918
11803,60,243,0.5514859999999997,12.067522580000002,195,44.25,0.47267064452171326,0.0001,2925
11888,60,244,0.5482559999999996,12.805645440000001,195,44.79,0.6581985354423523,0.0001,2946
11917,60,245,0.5471539999999997,12.748682200000001,195,44.77,2.105867385864258,0.0001,2954
11948,61,246,0.5459759999999996,12.050714490000002,195,44.23,0.39106130599975586,0.0001,2961
12033,61,247,0.5427460000000005,12.740171150000002,195,44.82,2.7210307121276855,0.0001,2983
12118,61,248,0.5395160000000003,12.61695521,195,44.82,0.6389155387878418,0.0001,3004
12203,62,249,0.5362860000000004,13.38241355,196,45.41,2.151472568511963,0.0001,3025
12230,62,250,0.5352600000000004,12.567943720000002,195,44.83,2.7260119915008545,0.0001,3032
12260,62,251,0.5341200000000004,12.600585820000001,195,44.86,0.43217819929122925,0.0001,3039
12292,62,252,0.532904,11.699768320000002,195,44.33,2.7180063724517822,0.0001,3047
12322,63,253,0.5317640000000001,11.747996830000003,195,44.36,2.1071691513061523,0.0001,3055
12352,63,254,0.530624,10.959646380000002,195,43.81,0.4956377148628235,0.0001,3062
12437,63,255,0.5273939999999999,12.082400680000001,195,44.38,0.6593831777572632,0.0001,3084
12522,64,256,0.5241639999999999,12.943815430000003,195,44.89,2.409928798675537,0.0001,3105
12607,64,257,0.5209339999999998,13.539742920000002,195,45.41,0.843425989151001,0.0001,3126
12635,64,258,0.5198699999999997,13.47823941,195,45.38,2.1427059173583984,0.0001,3133
12665,64,259,0.5187299999999997,13.530793430000001,195,45.41,2.8165555000305176,0.0001,3141
12697,65,260,0.5175139999999996,13.593931439999999,195,45.45,0.6241756677627563,0.0001,3149
12724,65,261,0.5164879999999996,13.470595079999999,194,45.39,6.963960647583008,0.0001,3155
12809,65,262,0.5132580000000005,14.274922609999999,195,45.96,0.5815343856811523,0.0001,3177
12894,65,263,0.5100280000000005,14.988925619999998,195,46.54,0.8872779011726379,0.0001,3198
12979,66,264,0.5067980000000004,15.56430109,195,47.11,6.742818355560303,0.0001,3219
13006,66,265,0.5057720000000003,15.558942810000001,195,47.1,3.7972283363342285,0.0001,3226
13091,66,266,0.5025420000000004,16.138843819999998,195,47.68,0.4201428294181824,0.0001,3247
13118,67,267,0.5015160000000004,16.12788971,195,47.68,0.5930516123771667,0.0001,3254
13203,67,268,0.49828600000000034,17.033270020000003,195,48.26,3.792738199234009,0.0001,3275
13235,67,269,0.49707000000000023,17.051029970000005,195,48.28,2.0910496711730957,0.0001,3283
13320,68,270,0.49384000000000006,17.134539680000003,195,48.28,0.5282685160636902,0.0001,3304
13405,68,271,0.4906100000000001,17.328549060000004,195,48.28,0.6410035490989685,0.0001,3326
13490,68,272,0.48738000000000004,17.859813200000005,196,48.84,4.88812780380249,0.0001,3347
13518,69,273,0.48631599999999997,17.86751109,195,48.85,0.5122156143188477,0.0001,3354
13603,69,274,0.4830859999999999,18.623975440000002,196,49.41,2.652987003326416,0.0001,3375
13688,69,275,0.47985599999999984,19.188206949999998,196,49.97,4.1503777503967285,0.0001,3396
13719,69,276,0.4786779999999997,19.21589179,196,49.99,0.6306898593902588,0.0001,3404
13745,70,277,0.4776899999999997,19.22514339,195,49.99,0.47767865657806396,0.0001,3411
13773,70,278,0.47662599999999977,19.22004428,195,49.99,4.61936616897583,0.0001,3418
13858,70,279,0.4733959999999997,20.4963106,195,50.57,2.164976119995117,0.0001,3439
13943,71,280,0.47016599999999964,21.450909629999998,196,51.15,0.626319408416748,0.0001,3460
14028,71,281,0.4669359999999996,22.20649741,196,51.69,0.4558667540550232,0.0001,3481
14056,71,282,0.4658719999999996,22.196996199999997,196,51.69,2.7434921264648438,0.0001,3488
14083,71,283,0.46484599999999954,21.237903799999998,195,51.11,2.4636735916137695,0.0001,3495
14109,72,284,0.46385799999999966,21.182043789999998,195,51.08,4.099364280700684,0.0001,3502
14194,72,285,0.4606279999999996,21.912583360000003,195,51.67,2.6725244522094727,0.0001,3523
14279,72,286,0.4573980000000005,21.912920709999998,196,51.67,0.7273573875427246,0.0001,3544
14364,73,287,0.45416800000000057,22.990477860000002,196,52.23,2.4453303813934326,0.0001,3565
14391,73,288,0.4531420000000005,22.977050199999997,196,52.23,2.6131041049957275,0.0001,3572
14476,73,289,0.44991200000000053,23.792638179999997,196,52.82,6.00459098815918,0.0001,3593
14561,74,290,0.44668200000000047,24.499670039999998,196,53.41,0.43413472175598145,0.0001,3615
14595,74,291,0.4453900000000002,24.583908459999993,196,53.47,0.46727728843688965,0.0001,3623
14623,74,292,0.4443260000000001,24.57126829,196,53.47,0.5436673164367676,0.0001,3630
14649,74,293,0.44333800000000023,23.97037969,195,52.88,2.4085607528686523,0.0001,3637
14676,74,294,0.44231200000000026,23.9827482,195,52.89,0.3360286355018616,0.0001,3643
14761,75,295,0.4390820000000002,24.65480016,196,53.42,0.49426519870758057,0.0001,3665
14792,75,296,0.43790400000000007,24.67461287000001,195,53.43,3.897740125656128,0.0001,3672
14828,75,297,0.4365359999999998,24.822653470000006,195,53.52,4.173190593719482,0.0001,3681
14857,75,298,0.43543399999999977,24.862942020000006,195,53.55,0.44538912177085876,0.0001,3689
14885,76,299,0.4343699999999997,23.78860617,195,52.98,0.5258970856666565,0.0001,3696
14914,76,300,0.43326799999999965,23.77393518,195,52.97,0.3237254321575165,0.0001,3703
14999,76,301,0.4300379999999996,24.326118870000002,195,53.56,2.856456995010376,0.0001,3724
15025,76,302,0.4290499999999997,24.27116704,195,53.53,0.4017367362976074,0.0001,3731
15054,77,303,0.42794799999999966,24.258452580000004,195,53.53,0.6741799116134644,0.0001,3738
15086,77,304,0.42673200000000044,24.310703429999993,194,53.56,0.5297585129737854,0.0001,3746
15171,77,305,0.4235020000000005,24.39289512,195,53.56,0.5822060108184814,0.0001,3767
15196,77,306,0.4225520000000005,24.368890449999995,194,53.54,0.36031296849250793,0.0001,3773
15224,78,307,0.42148800000000053,24.39405507,194,53.56,2.515949249267578,0.0001,3780
15252,78,308,0.4204240000000006,24.37996246,194,53.55,2.5780999660491943,0.0001,3787
15281,78,309,0.4193220000000005,24.39069775,194,53.57,0.5103169083595276,0.0001,3795
15366,78,310,0.41609200000000035,24.559995479999994,194,54.15,0.4655442237854004,0.0001,3816
15451,79,311,0.4128620000000004,25.382285659999994,194,54.72,1.9472384452819824,0.0001,3837
15479,79,312,0.41179800000000033,25.374257109999988,194,54.72,0.48140525817871094,0.0001,3844
15509,79,313,0.4106580000000003,25.421743589999995,194,54.75,0.7726695537567139,0.0001,3852
15594,80,314,0.40742800000000023,25.87366833,194,54.75,2.6364283561706543,0.0001,3873
15679,80,315,0.40419800000000006,25.59973085,194,54.75,2.930767774581909,0.0001,3894
15706,80,316,0.4031720000000002,25.54620663,194,54.72,1.967178463935852,0.0001,3901
15732,80,317,0.4021840000000002,25.464527009999998,194,54.68,0.4336705803871155,0.0001,3907
15760,81,318,0.40112000000000025,25.480047939999995,194,54.69,0.49569445848464966,0.0001,3914
15845,81,319,0.3978900000000002,24.902244959999994,194,54.69,0.5774805545806885,0.0001,3936
15875,81,320,0.39675000000000005,24.868461099999994,194,54.68,0.4747381806373596,0.0001,3943
15901,82,321,0.39576200000000006,24.30370807,193,54.09,2.545133352279663,0.0001,3950
15986,82,322,0.3925320000000001,23.999934209999996,193,54.09,0.579658031463623,0.0001,3971
16013,82,323,0.391506,23.68145679,193,53.51,0.2843693792819977,0.0001,3978
16098,83,324,0.38827600000000007,24.164314590000004,193,53.51,0.3492269515991211,0.0001,3999
16123,83,325,0.38732600000000006,23.177899160000003,193,52.91,1.9436222314834595,0.0001,4005
16208,83,326,0.3840960000000001,22.228235590000004,193,52.91,2.851334571838379,0.0001,4026
16234,83,327,0.3831080000000001,21.629111540000004,193,52.32,8.935918807983398,0.0001,4033
16262,84,328,0.38204400000000016,21.63099078,193,52.32,0.2842891216278076,0.0001,4040
16347,84,329,0.3788140000000001,20.78351201000001,193,52.32,2.245137929916382,0.0001,4061
16375,84,330,0.37775000000000003,20.77111916,193,52.32,0.7221778035163879,0.0001,4068
16401,84,331,0.37676200000000015,20.69563388,193,52.28,2.489900827407837,0.0001,4075
16486,85,332,0.373532,20.132014429999998,193,52.28,2.2159595489501953,0.0001,4096
16512,85,333,0.3725440000000001,20.05121062,193,52.23,1.8710479736328125,0.0001,4102
