#{"t_start": 1755439648.6559148, "env_id": "None"}
r,l,t
127.246908,84,679.172421
-9.012966,84,680.114013
126.432957,84,680.96737
-77.009688,84,681.83705
1.270887,84,682.604915
95.492102,84,683.393666
-28.493174,84,684.162742
54.722293,84,684.851983
103.769665,84,685.657905
-145.21663,84,686.464255
-25.812381,84,687.301603
-82.895712,84,688.146327
-107.374542,84,688.957644
-244.7071,84,689.818257
1.980737,84,690.642193
-68.164639,84,691.498097
13.844706,84,692.278969
-10.156511,84,693.026836
-41.116386,84,693.799927
-1.384617,84,694.57055
-20.474242,84,695.350341
-54.020595,84,696.130602
8.904133,84,696.978964
-274.324567,84,697.905633
-52.909204,84,698.756349
-14.860132,84,699.526287
-36.644841,84,700.285743
-27.015654,84,701.041575
28.78236,84,701.821436
-155.448901,84,702.663524
