time/total_timesteps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
880488,0.05,8012,242.95228312,10482,109,84.0,220096,0.0001,0.8254085183143616
880572,0.05,8013,243.03021690000003,10483,109,84.0,220117,0.0001,8.607044219970703
880656,0.05,8013,242.83683895000001,10484,109,84.0,220138,0.0001,1.6166819334030151
880740,0.05,8014,243.02611517999998,10485,109,84.0,220159,0.0001,0.7397233247756958
880824,0.05,8015,243.09500939000006,10486,109,84.0,220180,0.0001,1.6244306564331055
880908,0.05,8015,242.64414136000002,10487,109,84.0,220201,0.0001,13.72637939453125
880992,0.05,8016,242.33801576000002,10488,109,84.0,220222,0.0001,14.041465759277344
881076,0.05,8017,242.19295284999995,10489,109,84.0,220243,0.0001,1.0433727502822876
881160,0.05,8017,241.97601114999995,10490,109,84.0,220264,0.0001,1.3431203365325928
881244,0.05,8018,242.03941770999995,10491,109,84.0,220285,0.0001,0.7002021074295044
881328,0.05,8019,241.99552185999997,10492,109,84.0,220306,0.0001,0.8141827583312988
881412,0.05,8020,242.0419976,10493,109,84.0,220327,0.0001,1.2718994617462158
881496,0.05,8020,241.63582732999998,10494,109,84.0,220348,0.0001,14.959939956665039
881580,0.05,8021,241.50650050000002,10495,109,84.0,220369,0.0001,23.965965270996094
881664,0.05,8022,241.78972999000004,10496,109,84.0,220390,0.0001,9.018251419067383
881748,0.05,8022,241.84176859000002,10497,109,84.0,220411,0.0001,0.6068807244300842
881832,0.05,8023,241.75919119000005,10498,109,84.0,220432,0.0001,8.368648529052734
881916,0.05,8024,241.96814793000001,10499,109,84.0,220453,0.0001,15.211881637573242
882000,0.05,8024,242.05247420000003,10500,109,84.0,220474,0.0001,1.6846495866775513
882084,0.05,8025,242.35657945000003,10501,109,84.0,220495,0.0001,22.362911224365234
882168,0.05,8026,242.44667244000004,10502,109,84.0,220516,0.0001,1.2874144315719604
882252,0.05,8026,242.25769546,10503,109,84.0,220537,0.0001,1.1456480026245117
882336,0.05,8027,242.53675845000006,10504,109,84.0,220558,0.0001,13.233258247375488
882420,0.05,8028,242.62100511,10505,109,84.0,220579,0.0001,1.2788100242614746
882504,0.05,8029,242.5927821,10506,109,84.0,220600,0.0001,1.3394675254821777
882588,0.05,8029,242.84529026,10507,109,84.0,220621,0.0001,1.3417441844940186
882672,0.05,8030,242.85046782999999,10508,109,84.0,220642,0.0001,0.672504186630249
882756,0.05,8031,243.24737052,10509,109,84.0,220663,0.0001,12.358403205871582
882840,0.05,8031,243.42222058,10510,109,84.0,220684,0.0001,14.43864917755127
882924,0.05,8032,243.79020668,10511,109,84.0,220705,0.0001,0.8782830238342285
883008,0.05,8033,243.61519953000004,10512,109,84.0,220726,0.0001,1.1767499446868896
883092,0.05,8033,243.80785394999998,10513,109,84.0,220747,0.0001,0.8945580720901489
883176,0.05,8034,243.88217751999997,10514,109,84.0,220768,0.0001,1.6110479831695557
883260,0.05,8035,244.16522594999998,10515,109,84.0,220789,0.0001,0.805631160736084
883344,0.05,8035,244.07492642999995,10516,109,84.0,220810,0.0001,1.0636751651763916
883428,0.05,8036,244.56981145999998,10517,109,84.0,220831,0.0001,1.1641148328781128
883512,0.05,8037,244.51646688999998,10518,109,84.0,220852,0.0001,10.272686004638672
883596,0.05,8037,244.59394351,10519,109,84.0,220873,0.0001,0.9722697734832764
883680,0.05,8038,244.35622597999998,10520,109,84.0,220894,0.0001,1.685443639755249
883764,0.05,8039,244.39929857999996,10521,109,84.0,220915,0.0001,9.494307518005371
883848,0.05,8039,243.98840176,10522,109,84.0,220936,0.0001,1.4545412063598633
883932,0.05,8040,243.65963621999998,10523,109,84.0,220957,0.0001,1.5762349367141724
884016,0.05,8041,242.40103074,10524,109,84.0,220978,0.0001,2.103987693786621
884100,0.05,8041,241.59557351000004,10525,109,84.0,220999,0.0001,1.739329218864441
884184,0.05,8042,241.11985032,10526,109,84.0,221020,0.0001,1.0246161222457886
884268,0.05,8043,240.98192544000003,10527,109,84.0,221041,0.0001,1.7111605405807495
884352,0.05,8043,240.86217059000006,10528,109,84.0,221062,0.0001,41.35943603515625
884436,0.05,8044,241.07006969000005,10529,109,84.0,221083,0.0001,14.992317199707031
884520,0.05,8045,241.33191275000004,10530,109,84.0,221104,0.0001,22.436805725097656
884604,0.05,8045,241.44063094000003,10531,109,84.0,221125,0.0001,0.950761079788208
884688,0.05,8046,241.37457256000002,10532,109,84.0,221146,0.0001,14.854562759399414
884772,0.05,8047,241.11959035,10533,109,84.0,221167,0.0001,14.283385276794434
884856,0.05,8047,241.13478977999995,10534,109,84.0,221188,0.0001,1.232584834098816
884940,0.05,8048,240.91192874999996,10535,109,84.0,221209,0.0001,2.31581711769104
885024,0.05,8049,240.82320846,10536,109,84.0,221230,0.0001,1.5408565998077393
885108,0.05,8049,240.53975877999997,10537,109,84.0,221251,0.0001,1.0680108070373535
885192,0.05,8050,240.33020537999997,10538,109,84.0,221272,0.0001,13.553142547607422
885276,0.05,8051,240.05294632999997,10539,109,84.0,221293,0.0001,1.6656825542449951
885360,0.05,8051,240.06880169,10540,109,84.0,221314,0.0001,0.4330095052719116
885444,0.05,8052,240.13721743999997,10541,109,84.0,221335,0.0001,1.110826015472412
885528,0.05,8053,240.22168549000003,10542,109,84.0,221356,0.0001,1.4601876735687256
885612,0.05,8053,240.01561096999998,10543,109,84.0,221377,0.0001,1.5030183792114258
885696,0.05,8054,239.73036732,10544,109,84.0,221398,0.0001,11.530132293701172
885780,0.05,8055,240.17036065,10545,109,84.0,221419,0.0001,1.0637366771697998
885864,0.05,8055,240.62427086999998,10546,109,84.0,221440,0.0001,1.3507354259490967
885948,0.05,8056,240.33268452999997,10547,109,84.0,221461,0.0001,0.6306256055831909
886032,0.05,8057,240.47740675999995,10548,109,84.0,221482,0.0001,0.9270225763320923
886116,0.05,8057,240.75518946,10549,109,84.0,221503,0.0001,0.9688031077384949
886200,0.05,8058,240.8150493,10550,109,84.0,221524,0.0001,1.2394649982452393
886284,0.05,8059,241.01139027000002,10551,109,84.0,221545,0.0001,1.1664971113204956
886368,0.05,8059,240.70279420999998,10552,109,84.0,221566,0.0001,0.8729038834571838
886452,0.05,8060,240.8268188,10553,109,84.0,221587,0.0001,1.5924150943756104
886536,0.05,8060,240.67632041000002,10554,109,84.0,221608,0.0001,1.3234367370605469
886620,0.05,8061,241.19382395000005,10555,109,84.0,221629,0.0001,2.978367805480957
886704,0.05,8062,241.28967935000003,10556,109,84.0,221650,0.0001,2.0656697750091553
886788,0.05,8062,241.36336359999999,10557,109,84.0,221671,0.0001,1.2374935150146484
886872,0.05,8063,241.01276936,10558,109,84.0,221692,0.0001,0.3669295907020569
886956,0.05,8064,241.17812993999996,10559,109,84.0,221713,0.0001,10.796758651733398
887040,0.05,8064,240.71044449,10560,109,84.0,221734,0.0001,8.268952369689941
887124,0.05,8065,240.58387636000003,10561,109,84.0,221755,0.0001,14.208181381225586
887208,0.05,8066,240.50041843000002,10562,109,84.0,221776,0.0001,0.7349807024002075
887292,0.05,8066,240.47318552000004,10563,109,84.0,221797,0.0001,0.8826327919960022
887376,0.05,8067,240.72759818000003,10564,109,84.0,221818,0.0001,1.726313591003418
887460,0.05,8068,240.97737915000005,10565,109,84.0,221839,0.0001,1.3664889335632324
887544,0.05,8068,240.78160222000002,10566,109,84.0,221860,0.0001,1.5965721607208252
887628,0.05,8069,240.83573766,10567,110,84.0,221881,0.0001,0.8957487344741821
887712,0.05,8069,240.85717318000002,10568,110,84.0,221902,0.0001,0.8655911087989807
887796,0.05,8070,240.90518282000002,10569,110,84.0,221923,0.0001,1.3188517093658447
887880,0.05,8071,241.30280481000003,10570,110,84.0,221944,0.0001,10.542865753173828
887964,0.05,8072,241.5899609,10571,110,84.0,221965,0.0001,1.6165162324905396
888048,0.05,8072,241.47161895999997,10572,110,84.0,221986,0.0001,1.5840704441070557
888132,0.05,8073,241.08251912,10573,110,84.0,222007,0.0001,9.456435203552246
888216,0.05,8074,240.91558332,10574,110,84.0,222028,0.0001,0.6347132325172424
888300,0.05,8074,240.91560553000002,10575,110,84.0,222049,0.0001,1.884580135345459
888384,0.05,8075,240.55165506,10576,110,84.0,222070,0.0001,0.8119412660598755
888468,0.05,8076,240.45765582,10577,110,84.0,222091,0.0001,2.184962272644043
888552,0.05,8076,240.20137438,10578,110,84.0,222112,0.0001,1.0849541425704956
888636,0.05,8077,240.10059212,10579,110,84.0,222133,0.0001,2.2407617568969727
888720,0.05,8078,239.30063922000002,10580,110,84.0,222154,0.0001,12.428719520568848
888804,0.05,8078,239.10203834,10581,110,84.0,222175,0.0001,1.8333971500396729
888888,0.05,8079,238.71536364000002,10582,110,84.0,222196,0.0001,1.1367485523223877
888972,0.05,8080,238.96874075000002,10583,110,84.0,222217,0.0001,0.7177954912185669
889056,0.05,8080,238.98611589,10584,110,84.0,222238,0.0001,12.790817260742188
889140,0.05,8081,238.46031463000003,10585,110,84.0,222259,0.0001,1.1615502834320068
889224,0.05,8081,238.27396051999997,10586,110,84.0,222280,0.0001,0.9095547795295715
889308,0.05,8082,238.52167542000004,10587,110,84.0,222301,0.0001,0.6085518598556519
889392,0.05,8083,238.89458905,10588,110,84.0,222322,0.0001,2.3939123153686523
889476,0.05,8083,238.80446208,10589,110,84.0,222343,0.0001,2.2185277938842773
889560,0.05,8084,238.63215365,10590,110,84.0,222364,0.0001,0.7031173706054688
889644,0.05,8085,238.67301792,10591,110,84.0,222385,0.0001,1.657536506652832
889728,0.05,8085,238.63251527,10592,110,84.0,222406,0.0001,2.7008891105651855
889812,0.05,8086,238.60570708,10593,110,84.0,222427,0.0001,2.320054531097412
889896,0.05,8087,238.95591053,10594,110,84.0,222448,0.0001,1.7255395650863647
889980,0.05,8087,239.17995524999998,10595,110,84.0,222469,0.0001,0.6511280536651611
890064,0.05,8088,239.34462036000002,10596,110,84.0,222490,0.0001,1.4484765529632568
890148,0.05,8089,239.18674599000002,10597,110,84.0,222511,0.0001,1.1237585544586182
890232,0.05,8089,238.59698892,10598,110,84.0,222532,0.0001,22.26327896118164
890316,0.05,8090,238.23752174,10599,110,84.0,222553,0.0001,1.0373907089233398
890400,0.05,8090,238.02868798,10600,110,84.0,222574,0.0001,1.2061349153518677
890484,0.05,8091,237.62487149,10601,110,84.0,222595,0.0001,1.1098062992095947
890568,0.05,8091,237.49369538,10602,110,84.0,222616,0.0001,0.9539815187454224
890652,0.05,8092,238.03859398,10603,110,84.0,222637,0.0001,1.7000670433044434
890736,0.05,8093,237.99277527,10604,110,84.0,222658,0.0001,27.77906036376953
890820,0.05,8093,238.04674741,10605,110,84.0,222679,0.0001,2.4804277420043945
890904,0.05,8094,238.10610684999995,10606,110,84.0,222700,0.0001,1.5340592861175537
890988,0.05,8095,237.75217852999995,10607,110,84.0,222721,0.0001,0.9403375387191772
891072,0.05,8095,237.63886855999993,10608,110,84.0,222742,0.0001,1.7709968090057373
891156,0.05,8096,237.51970359999993,10609,110,84.0,222763,0.0001,2.2452609539031982
891240,0.05,8097,237.55881168,10610,110,84.0,222784,0.0001,0.959033191204071
891324,0.05,8097,237.50660905,10611,110,84.0,222805,0.0001,0.46891099214553833
891408,0.05,8098,237.57821194,10612,110,84.0,222826,0.0001,1.202974557876587
891492,0.05,8099,237.35564186,10613,110,84.0,222847,0.0001,1.6098871231079102
891576,0.05,8099,237.37224547999998,10614,110,84.0,222868,0.0001,19.308645248413086
891660,0.05,8100,237.38739384000002,10615,110,84.0,222889,0.0001,1.095707893371582
891744,0.05,8100,237.51952864999998,10616,110,84.0,222910,0.0001,0.499752938747406
891828,0.05,8101,237.40291507999996,10617,110,84.0,222931,0.0001,9.652896881103516
891912,0.05,8102,237.44659930999998,10618,110,84.0,222952,0.0001,0.7174493074417114
891996,0.05,8102,237.20394531999995,10619,110,84.0,222973,0.0001,0.9125593900680542
892080,0.05,8103,237.23101117,10620,110,84.0,222994,0.0001,13.177165985107422
892164,0.05,8104,237.22516615999996,10621,110,84.0,223015,0.0001,10.476691246032715
892248,0.05,8104,237.40352521,10622,110,84.0,223036,0.0001,24.491939544677734
892332,0.05,8105,237.52422908,10623,110,84.0,223057,0.0001,10.007318496704102
892416,0.05,8105,238.5643352,10624,110,84.0,223078,0.0001,1.002445101737976
892500,0.05,8106,239.47642792,10625,110,84.0,223099,0.0001,13.638742446899414
892584,0.05,8107,239.84226879999997,10626,110,84.0,223120,0.0001,0.93436598777771
892668,0.05,8107,239.73318697,10627,110,84.0,223141,0.0001,1.4928580522537231
892752,0.05,8108,239.54201791,10628,110,84.0,223162,0.0001,0.8113514184951782
892836,0.05,8109,239.49008777000003,10629,110,84.0,223183,0.0001,1.2543911933898926
892920,0.05,8109,239.46859640000002,10630,110,84.0,223204,0.0001,1.279057502746582
893004,0.05,8110,239.46906248000002,10631,110,84.0,223225,0.0001,9.961529731750488
893088,0.05,8110,239.57804208999997,10632,110,84.0,223246,0.0001,27.906240463256836
893172,0.05,8111,239.69543136000001,10633,110,84.0,223267,0.0001,0.8570457696914673
893256,0.05,8112,239.57054127,10634,110,84.0,223288,0.0001,1.455008864402771
893340,0.05,8112,239.72642406,10635,110,84.0,223309,0.0001,10.29464054107666
893424,0.05,8113,239.90574836000005,10636,110,84.0,223330,0.0001,1.1959205865859985
893508,0.05,8113,240.16842968999998,10637,110,84.0,223351,0.0001,1.062547206878662
893592,0.05,8114,240.20112911999996,10638,110,84.0,223372,0.0001,10.595075607299805
893676,0.05,8115,240.53765754,10639,110,84.0,223393,0.0001,11.427596092224121
893760,0.05,8115,240.84268132999998,10640,110,84.0,223414,0.0001,0.6809031963348389
893844,0.05,8116,240.88804986,10641,110,84.0,223435,0.0001,0.7290222644805908
893928,0.05,8116,240.83692442,10642,110,84.0,223456,0.0001,1.4968221187591553
894012,0.05,8117,241.14652100000004,10643,110,84.0,223477,0.0001,1.7102515697479248
894096,0.05,8117,241.20812862000002,10644,110,84.0,223498,0.0001,1.1014063358306885
894180,0.05,8118,241.68267064,10645,110,84.0,223519,0.0001,2.231496810913086
894264,0.05,8118,241.36260219999997,10646,110,84.0,223540,0.0001,9.082448959350586
894348,0.05,8119,241.40323485000002,10647,110,84.0,223561,0.0001,13.652565956115723
894432,0.05,8120,241.24637076,10648,110,84.0,223582,0.0001,14.001565933227539
894516,0.05,8120,240.83490982999996,10649,110,84.0,223603,0.0001,8.449109077453613
894600,0.05,8121,240.49324247,10650,110,84.0,223624,0.0001,11.11402702331543
894684,0.05,8121,240.37659782999998,10651,110,84.0,223645,0.0001,2.047743558883667
894768,0.05,8122,240.63563624,10652,110,84.0,223666,0.0001,27.20981788635254
894852,0.05,8122,240.72148499000002,10653,110,84.0,223687,0.0001,0.8854442834854126
894936,0.05,8123,240.90405244000002,10654,110,84.0,223708,0.0001,1.0402215719223022
895020,0.05,8124,240.79269606000003,10655,110,84.0,223729,0.0001,1.5798572301864624
895104,0.05,8124,240.68818091000006,10656,110,84.0,223750,0.0001,1.9516513347625732
895188,0.05,8125,240.75162833000005,10657,110,84.0,223771,0.0001,0.9930751323699951
895272,0.05,8125,240.96848617000006,10658,110,84.0,223792,0.0001,0.7985106706619263
895356,0.05,8126,241.0879928800001,10659,110,84.0,223813,0.0001,10.562755584716797
895440,0.05,8126,241.39955979000007,10660,110,84.0,223834,0.0001,8.024250030517578
895524,0.05,8127,241.97822059,10661,110,84.0,223855,0.0001,0.9822105169296265
895608,0.05,8128,241.94203232000004,10662,110,84.0,223876,0.0001,1.04194974899292
895692,0.05,8128,242.02865717000003,10663,110,84.0,223897,0.0001,1.0453559160232544
895776,0.05,8129,242.11564110999998,10664,110,84.0,223918,0.0001,1.4420886039733887
895860,0.05,8129,242.02420289999998,10665,110,84.0,223939,0.0001,1.2297172546386719
895944,0.05,8130,241.77822494999998,10666,110,84.0,223960,0.0001,1.1732518672943115
896028,0.05,8130,241.60839527000005,10667,110,84.0,223981,0.0001,0.9811691045761108
896112,0.05,8131,241.87771851000005,10668,110,84.0,224002,0.0001,10.843449592590332
896196,0.05,8132,241.69645270000004,10669,110,84.0,224023,0.0001,1.8996626138687134
896280,0.05,8132,241.32575114000002,10670,110,84.0,224044,0.0001,1.3989076614379883
896364,0.05,8133,240.99135022,10671,110,84.0,224065,0.0001,2.3188815116882324
896448,0.05,8133,240.86390503999996,10672,110,84.0,224086,0.0001,1.504111409187317
896532,0.05,8134,240.99288593999998,10673,110,84.0,224107,0.0001,1.0757018327713013
896616,0.05,8134,240.98846267999997,10674,110,84.0,224128,0.0001,15.848746299743652
896700,0.05,8135,241.00431744000002,10675,110,84.0,224149,0.0001,1.9913103580474854
896784,0.05,8136,241.11743916000003,10676,110,84.0,224170,0.0001,1.645216703414917
896868,0.05,8136,240.90594641000004,10677,110,84.0,224191,0.0001,14.549473762512207
896952,0.05,8137,240.84874097000002,10678,110,84.0,224212,0.0001,2.429298162460327
897036,0.05,8137,241.08988259,10679,110,84.0,224233,0.0001,12.18001651763916
897120,0.05,8138,241.71106174,10680,110,84.0,224254,0.0001,1.0113197565078735
897204,0.05,8138,241.52456905,10681,110,84.0,224275,0.0001,1.1747462749481201
897288,0.05,8139,241.59801810999997,10682,110,84.0,224296,0.0001,14.521533012390137
897372,0.05,8140,241.24860898,10683,110,84.0,224317,0.0001,0.5700513124465942
897456,0.05,8140,241.53896297000003,10684,110,84.0,224338,0.0001,14.265279769897461
897540,0.05,8141,241.62315053000003,10685,110,84.0,224359,0.0001,13.332843780517578
897624,0.05,8141,241.65153745,10686,110,84.0,224380,0.0001,2.023639678955078
897708,0.05,8142,241.62365545999998,10687,110,84.0,224401,0.0001,9.433520317077637
897792,0.05,8142,241.52159623,10688,110,84.0,224422,0.0001,0.5671520233154297
897876,0.05,8143,241.78158279,10689,110,84.0,224443,0.0001,1.194502830505371
897960,0.05,8144,241.73704492999997,10690,110,84.0,224464,0.0001,0.5410170555114746
898044,0.05,8144,241.46736638000002,10691,110,84.0,224485,0.0001,15.419330596923828
898128,0.05,8145,241.44673153,10692,110,84.0,224506,0.0001,24.279802322387695
898212,0.05,8145,241.4990132,10693,110,84.0,224527,0.0001,1.7837424278259277
898296,0.05,8146,241.25276541000002,10694,110,84.0,224548,0.0001,1.4672694206237793
898380,0.05,8146,241.09611277,10695,110,84.0,224569,0.0001,0.9526911973953247
898464,0.05,8147,240.71948545999996,10696,110,84.0,224590,0.0001,14.555487632751465
898548,0.05,8147,240.72304352999998,10697,110,84.0,224611,0.0001,1.2052361965179443
898632,0.05,8148,241.36236008,10698,110,84.0,224632,0.0001,1.422118067741394
898716,0.05,8149,241.43633912,10699,110,84.0,224653,0.0001,1.470193862915039
898800,0.05,8149,241.46259327000004,10700,110,84.0,224674,0.0001,1.2187228202819824
898884,0.05,8150,241.47020874999998,10701,110,84.0,224695,0.0001,0.898958683013916
898968,0.05,8150,241.42200299,10702,110,84.0,224716,0.0001,2.468442440032959
899052,0.05,8151,241.32024592999997,10703,110,84.0,224737,0.0001,14.822295188903809
899136,0.05,8152,241.37219622,10704,110,84.0,224758,0.0001,1.3178155422210693
899220,0.05,8152,241.21510488999996,10705,110,84.0,224779,0.0001,13.589666366577148
899304,0.05,8153,241.45577727,10706,110,84.0,224800,0.0001,9.186779022216797
899388,0.05,8153,241.72457986999999,10707,110,84.0,224821,0.0001,0.8299372792243958
899472,0.05,8154,241.70757354999995,10708,110,84.0,224842,0.0001,1.05963933467865
899556,0.05,8154,241.90273363999998,10709,110,84.0,224863,0.0001,0.6541894674301147
